"MonthEnd","Coins","Count"
2023-03-31,"ADXUSDT,AGLDUSDT,ALPHAUSDT,ANTUSDT,ATAUSDT,BAKEUSDT,BONDUSDT,BTCSTUSDT,BTCUPUSDT,BTTUSDT,CELRUSDT,CFXUSDT,CKBUSDT,COCOSUSDT,COSUSDT,CTXCUSDT,CVCUSDT,DARUSDT,DEGOUSDT,DODOUSDT,DUSKUSDT,ELFUSDT,ETCUSDT,FETUSDT,FORUSDT,FTTUSDT,GALAUSDT,GRTUSDT,GTOUSDT,HBARUSDT,HNTUSDT,ICPUSDT,IDEXUSDT,INJUSDT,IRISUSDT,KNCUSDT,LAZIOUSDT,LUNAUSDT,MASKUSDT,MBLUSDT,MDTUSDT,MDXUSDT,MITHUSDT,NANOUSDT,NEOUSDT,NPXSUSDT,OCEANUSDT,ONEUSDT,PAXGUSDT,PERLUSDT,PERPUSDT,QNTUSDT,QUICKUSDT,RIFUSDT,SCUSDT,SKLUSDT,SOLUSDT,SRMUSDT,STXUSDT,SXPUSDT,TLMUSDT,TRXDOWNUSDT,TVKUSDT,TWTUSDT,WAVESUSDT,XECUSDT,XVSUSDT,ZILUSDT",68
2023-04-30,"ADXUSDT,AGLDUSDT,ALPHAUSDT,AMPUSDT,ANTUSDT,ATAUSDT,AUDIOUSDT,BAKEUSDT,BELUSDT,BTCSTUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,CELRUSDT,CFXUSDT,CKBUSDT,COCOSUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DARUSDT,DATAUSDT,DEGOUSDT,DUSKUSDT,ELFUSDT,ETCUSDT,FETUSDT,FISUSDT,FLUXUSDT,FORUSDT,FTTUSDT,FXSUSDT,GALAUSDT,GRTUSDT,GTOUSDT,HNTUSDT,ICPUSDT,IDEXUSDT,INJUSDT,IRISUSDT,KNCUSDT,LAZIOUSDT,LUNAUSDT,MASKUSDT,MBLUSDT,MDTUSDT,MDXUSDT,MITHUSDT,NANOUSDT,NEOUSDT,NPXSUSDT,OGUSDT,ONEUSDT,PAXGUSDT,PERLUSDT,PORTOUSDT,QIUSDT,QUICKUSDT,RIFUSDT,RNDRUSDT,SANTOSUSDT,SCUSDT,SKLUSDT,SOLUSDT,SRMUSDT,STXUSDT,SXPUSDT,TLMUSDT,TOMOUSDT,TRXDOWNUSDT,TWTUSDT,WAVESUSDT,WNXMUSDT,XECUSDT,ZILUSDT",75
2023-05-31,"ACHUSDT,ADXUSDT,AGLDUSDT,AMPUSDT,ARPAUSDT,ATAUSDT,AUDIOUSDT,BAKEUSDT,BELUSDT,BTCSTUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,CELRUSDT,CFXUSDT,CKBUSDT,COCOSUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,CVXUSDT,DARUSDT,DATAUSDT,DEGOUSDT,ELFUSDT,ETCUSDT,ETHDOWNUSDT,FETUSDT,FISUSDT,FLUXUSDT,FORUSDT,FTTUSDT,FXSUSDT,GALAUSDT,GRTUSDT,GTOUSDT,HBARUSDT,HIGHUSDT,HNTUSDT,IDEXUSDT,IMXUSDT,INJUSDT,IRISUSDT,JOEUSDT,KEYUSDT,KNCUSDT,LAZIOUSDT,LINAUSDT,MASKUSDT,MBLUSDT,MDTUSDT,MDXUSDT,MITHUSDT,NANOUSDT,NEOUSDT,NPXSUSDT,OCEANUSDT,OGUSDT,PAXGUSDT,PERLUSDT,PORTOUSDT,QIUSDT,QUICKUSDT,RIFUSDT,RNDRUSDT,RVNUSDT,SANTOSUSDT,SKLUSDT,SOLUSDT,SRMUSDT,STPTUSDT,STXUSDT,SXPUSDT,TLMUSDT,TOMOUSDT,TRXDOWNUSDT,TWTUSDT,WAVESUSDT,WNXMUSDT,XECUSDT,ZILUSDT",81
2023-06-30,"ACHUSDT,ADXUSDT,AGLDUSDT,AKROUSDT,AMPUSDT,ARPAUSDT,ATAUSDT,AUDIOUSDT,BAKEUSDT,BCHUSDT,BELUSDT,BTCDOWNUSDT,BTCSTUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,CELRUSDT,CFXUSDT,CHRUSDT,CKBUSDT,COCOSUSDT,COMPUSDT,CTSIUSDT,CTXCUSDT,CVXUSDT,DARUSDT,DATAUSDT,DEGOUSDT,DUSKUSDT,ELFUSDT,EURUSDT,FETUSDT,FISUSDT,FLUXUSDT,FTTUSDT,FXSUSDT,GALAUSDT,GRTUSDT,GTOUSDT,HBARUSDT,HIGHUSDT,HNTUSDT,IDEXUSDT,IMXUSDT,INJUSDT,IRISUSDT,JOEUSDT,KEYUSDT,KNCUSDT,LAZIOUSDT,LUNAUSDT,MASKUSDT,MBLUSDT,MDTUSDT,MDXUSDT,MITHUSDT,NANOUSDT,NPXSUSDT,OCEANUSDT,OGUSDT,ONEUSDT,PAXGUSDT,PERLUSDT,PORTOUSDT,QIUSDT,QUICKUSDT,RNDRUSDT,RVNUSDT,SANTOSUSDT,SKLUSDT,SOLUSDT,SRMUSDT,STXUSDT,SXPUSDT,TLMUSDT,TOMOUSDT,TRXDOWNUSDT,TWTUSDT,WAVESUSDT,WNXMUSDT,WOOUSDT,XECUSDT,ZILUSDT",83
2023-07-31,"ACHUSDT,ADXUSDT,AGLDUSDT,AKROUSDT,AMPUSDT,ANTUSDT,ASTRUSDT,ATAUSDT,AUCTIONUSDT,AUDIOUSDT,BAKEUSDT,BCHUSDT,BTCDOWNUSDT,BTCSTUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,CELRUSDT,CFXUSDT,CHRUSDT,CKBUSDT,COCOSUSDT,COMPUSDT,CTXCUSDT,CVXUSDT,DARUSDT,DATAUSDT,DUSKUSDT,ELFUSDT,ETHDOWNUSDT,EURUSDT,FETUSDT,FISUSDT,FLUXUSDT,FTMUSDT,FTTUSDT,FXSUSDT,GALAUSDT,GRTUSDT,GTOUSDT,HBARUSDT,HIGHUSDT,HNTUSDT,IDEXUSDT,IMXUSDT,INJUSDT,IRISUSDT,JOEUSDT,KEYUSDT,LAZIOUSDT,MASKUSDT,MDTUSDT,MDXUSDT,MITHUSDT,NANOUSDT,NPXSUSDT,OGUSDT,ONEUSDT,PAXGUSDT,PERLUSDT,PORTOUSDT,QIUSDT,RNDRUSDT,SANTOSUSDT,SKLUSDT,SOLUSDT,SRMUSDT,STPTUSDT,STXUSDT,SXPUSDT,TLMUSDT,TOMOUSDT,TRXDOWNUSDT,TUSDT,TWTUSDT,WNXMUSDT,XLMUSDT,XVGUSDT,ZILUSDT",79
2023-08-31,"ACHUSDT,ADXUSDT,AGLDUSDT,AKROUSDT,AMPUSDT,ANTUSDT,APEUSDT,ASTRUSDT,ATAUSDT,AUCTIONUSDT,AUDIOUSDT,BCHUSDT,BELUSDT,BIFIUSDT,BLZUSDT,BTCSTUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,CELRUSDT,CFXUSDT,CHRUSDT,CKBUSDT,COCOSUSDT,COMPUSDT,COSUSDT,CTXCUSDT,CVXUSDT,DARUSDT,DATAUSDT,ELFUSDT,ENJUSDT,ETHDOWNUSDT,FETUSDT,FISUSDT,FLUXUSDT,FTMUSDT,FTTUSDT,FXSUSDT,GALAUSDT,GRTUSDT,GTOUSDT,HBARUSDT,HIGHUSDT,HNTUSDT,IDEXUSDT,IMXUSDT,INJUSDT,IRISUSDT,JOEUSDT,KEYUSDT,LAZIOUSDT,LRCUSDT,MANAUSDT,MASKUSDT,MDTUSDT,MDXUSDT,MITHUSDT,MULTIUSDT,NANOUSDT,NPXSUSDT,OGUSDT,ONEUSDT,PERLUSDT,PORTOUSDT,QIUSDT,RIFUSDT,RNDRUSDT,RVNUSDT,SANTOSUSDT,SOLUSDT,SRMUSDT,STXUSDT,SXPUSDT,TOMOUSDT,TRXDOWNUSDT,TUSDT,TWTUSDT,WNXMUSDT,XLMUSDT,XVGUSDT",81
2023-09-30,"ACHUSDT,ADXUSDT,AKROUSDT,AMPUSDT,ANTUSDT,APEUSDT,ATAUSDT,AUCTIONUSDT,AUDIOUSDT,BCHUSDT,BIFIUSDT,BLZUSDT,BTCSTUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,CELRUSDT,CFXUSDT,CKBUSDT,COCOSUSDT,COMPUSDT,COSUSDT,CTXCUSDT,CVXUSDT,DARUSDT,DATAUSDT,ELFUSDT,ENJUSDT,FETUSDT,FISUSDT,FLUXUSDT,FRONTUSDT,FTMUSDT,FTTUSDT,FXSUSDT,GALAUSDT,GALUSDT,GRTUSDT,GTOUSDT,HBARUSDT,HIGHUSDT,HNTUSDT,IDEXUSDT,IMXUSDT,INJUSDT,IRISUSDT,JOEUSDT,KEYUSDT,LAZIOUSDT,LRCUSDT,MANAUSDT,MASKUSDT,MDTUSDT,MDXUSDT,MITHUSDT,MKRUSDT,MOBUSDT,MULTIUSDT,NANOUSDT,NPXSUSDT,OGUSDT,ONEUSDT,PERLUSDT,PORTOUSDT,QIUSDT,RIFUSDT,RNDRUSDT,RUNEUSDT,RVNUSDT,SANTOSUSDT,SKLUSDT,SOLUSDT,SRMUSDT,STMXUSDT,STPTUSDT,STXUSDT,SXPUSDT,TOMOUSDT,TRBUSDT,TRXDOWNUSDT,TRXUSDT,TUSDT,TWTUSDT,WNXMUSDT,XLMUSDT,XVGUSDT,ZILUSDT",87
2023-10-31,"ACHUSDT,AGLDUSDT,AKROUSDT,AMPUSDT,ANTUSDT,APEUSDT,ATAUSDT,AUCTIONUSDT,AUDIOUSDT,BCHUSDT,BLZUSDT,BTCSTUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,CELRUSDT,CFXUSDT,CHRUSDT,CKBUSDT,COCOSUSDT,COMPUSDT,COSUSDT,CTXCUSDT,CVXUSDT,DARUSDT,DATAUSDT,DEGOUSDT,DENTUSDT,ELFUSDT,ENJUSDT,FETUSDT,FISUSDT,FLUXUSDT,FRONTUSDT,FTMUSDT,FXSUSDT,GALAUSDT,GALUSDT,GRTUSDT,GTOUSDT,HBARUSDT,HIGHUSDT,HNTUSDT,HOTUSDT,ICPUSDT,IDEXUSDT,IMXUSDT,INJUSDT,IRISUSDT,JOEUSDT,KEYUSDT,KSMUSDT,LAZIOUSDT,LRCUSDT,LSKUSDT,MANAUSDT,MASKUSDT,MCUSDT,MDTUSDT,MDXUSDT,MINAUSDT,MITHUSDT,MOBUSDT,MTLUSDT,MULTIUSDT,NANOUSDT,NEOUSDT,NPXSUSDT,OGUSDT,ONEUSDT,PAXGUSDT,PERLUSDT,PORTOUSDT,POWRUSDT,QIUSDT,QTUMUSDT,RAYUSDT,RIFUSDT,RNDRUSDT,RUNEUSDT,SANTOSUSDT,SKLUSDT,SLPUSDT,SOLUSDT,SRMUSDT,STEEMUSDT,STMXUSDT,STPTUSDT,STRAXUSDT,STXUSDT,SXPUSDT,TOMOUSDT,TRBUSDT,TRXDOWNUSDT,TRXUSDT,TUSDT,TWTUSDT,UNFIUSDT,WNXMUSDT,XLMUSDT,XVGUSDT,ZILUSDT",102
2023-11-30,"ACHUSDT,ADXUSDT,AGLDUSDT,AKROUSDT,ALICEUSDT,AMPUSDT,ANTUSDT,ARDRUSDT,ARUSDT,ASTRUSDT,ATAUSDT,AUCTIONUSDT,AUDIOUSDT,AVAXUSDT,BCHUSDT,BLZUSDT,BTCSTUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,CAKEUSDT,CELRUSDT,CFXUSDT,CHESSUSDT,CHRUSDT,CKBUSDT,CLVUSDT,COCOSUSDT,COMPUSDT,COSUSDT,CTXCUSDT,CVCUSDT,CVXUSDT,DARUSDT,DATAUSDT,DEGOUSDT,DENTUSDT,DOGEUSDT,DUSKUSDT,EGLDUSDT,ELFUSDT,FARMUSDT,FETUSDT,FISUSDT,FLUXUSDT,FRONTUSDT,FTMUSDT,FXSUSDT,GALAUSDT,GRTUSDT,GTOUSDT,HBARUSDT,HIGHUSDT,HNTUSDT,HOTUSDT,ICPUSDT,ICXUSDT,IDEXUSDT,ILVUSDT,IMXUSDT,INJUSDT,IRISUSDT,JASMYUSDT,JOEUSDT,JSTUSDT,KEYUSDT,KP3RUSDT,KSMUSDT,LAZIOUSDT,LRCUSDT,LSKUSDT,MANAUSDT,MASKUSDT,MBLUSDT,MCUSDT,MDTUSDT,MDXUSDT,MINAUSDT,MITHUSDT,MKRUSDT,MOVRUSDT,MTLUSDT,MULTIUSDT,NANOUSDT,NEOUSDT,NEXOUSDT,NPXSUSDT,OCEANUSDT,OGUSDT,ONEUSDT,OPUSDT,PAXGUSDT,PERLUSDT,POLSUSDT,POWRUSDT,QIUSDT,QTUMUSDT,RAREUSDT,RAYUSDT,RIFUSDT,RNDRUSDT,ROSEUSDT,RUNEUSDT,RVNUSDT,SANTOSUSDT,SCUSDT,SKLUSDT,SLPUSDT,SOLUSDT,SRMUSDT,STEEMUSDT,STMXUSDT,STORJUSDT,STPTUSDT,STRAXUSDT,STXUSDT,SUPERUSDT,SUSHIUSDT,SXPUSDT,TLMUSDT,TOMOUSDT,TRBUSDT,TRXDOWNUSDT,TRXUSDT,TUSDT,TVKUSDT,TWTUSDT,UNFIUSDT,VOXELUSDT,WNXMUSDT,XEMUSDT,XLMUSDT,XVGUSDT,YFIUSDT,YGGUSDT,ZILUSDT,ZRXUSDT",137
2023-12-31,"AAVEUSDT,ACAUSDT,ACHUSDT,ADAUSDT,ADXUSDT,AGLDUSDT,AKROUSDT,ALCXUSDT,ALGOUSDT,ALICEUSDT,AMPUSDT,ANKRUSDT,ANTUSDT,ARDRUSDT,ARPAUSDT,ARUSDT,ASTRUSDT,ATAUSDT,ATOMUSDT,AUCTIONUSDT,AUDIOUSDT,AVAXUSDT,AXSUSDT,BADGERUSDT,BAKEUSDT,BATUSDT,BCHUSDT,BLZUSDT,BNBUPUSDT,BNBUSDT,BSWUSDT,BTCSTUSDT,BTCUPUSDT,BTCUSDT,BTTCUSDT,BTTUSDT,BURGERUSDT,CAKEUSDT,CELRUSDT,CFXUSDT,CHESSUSDT,CHRUSDT,CKBUSDT,CLVUSDT,COCOSUSDT,COMPUSDT,COSUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,CVXUSDT,DARUSDT,DATAUSDT,DEGOUSDT,DENTUSDT,DIAUSDT,DODOUSDT,DOGEUSDT,DOTUSDT,DUSKUSDT,EGLDUSDT,ELFUSDT,ENJUSDT,EPXUSDT,ETHUSDT,FARMUSDT,FETUSDT,FIOUSDT,FIROUSDT,FISUSDT,FLOWUSDT,FLUXUSDT,FORUSDT,FRONTUSDT,FTMUSDT,FXSUSDT,GALAUSDT,GALUSDT,GLMRUSDT,GMTUSDT,GNOUSDT,GRTUSDT,GTOUSDT,HARDUSDT,HBARUSDT,HIGHUSDT,HNTUSDT,HOTUSDT,ICPUSDT,ICXUSDT,IDEXUSDT,ILVUSDT,IMXUSDT,INJUSDT,IOTXUSDT,IRISUSDT,JASMYUSDT,JOEUSDT,JSTUSDT,KDAUSDT,KEYUSDT,KLAYUSDT,KP3RUSDT,KSMUSDT,LOKAUSDT,LPTUSDT,LRCUSDT,LSKUSDT,MANAUSDT,MASKUSDT,MBLUSDT,MCUSDT,MDTUSDT,MDXUSDT,MINAUSDT,MITHUSDT,MKRUSDT,MOVRUSDT,MTLUSDT,MULTIUSDT,NANOUSDT,NEARUSDT,NEOUSDT,NEXOUSDT,NPXSUSDT,NULSUSDT,OCEANUSDT,OGUSDT,OMGUSDT,OMUSDT,ONEUSDT,ONGUSDT,ONTUSDT,OPUSDT,OXTUSDT,PAXGUSDT,PERLUSDT,PERPUSDT,POLSUSDT,POWRUSDT,PYRUSDT,QIUSDT,QTUMUSDT,RADUSDT,RAREUSDT,RAYUSDT,RIFUSDT,RLCUSDT,RNDRUSDT,ROSEUSDT,RUNEUSDT,RVNUSDT,SANDUSDT,SCRTUSDT,SCUSDT,SHIBUSDT,SKLUSDT,SLPUSDT,SNXUSDT,SOLUSDT,SRMUSDT,STEEMUSDT,STMXUSDT,STORJUSDT,STPTUSDT,STRAXUSDT,STXUSDT,SUNUSDT,SUPERUSDT,SUSHIUSDT,SXPUSDT,SYSUSDT,THETAUSDT,TKOUSDT,TLMUSDT,TOMOUSDT,TRBUSDT,TRXDOWNUSDT,TRXUSDT,TUSDT,TVKUSDT,TWTUSDT,UNFIUSDT,VETUSDT,VOXELUSDT,VTHOUSDT,WAXPUSDT,WNXMUSDT,WOOUSDT,WRXUSDT,XEMUSDT,XLMUSDT,XTZUSDT,XVGUSDT,XVSUSDT,YFIUSDT,YGGUSDT,ZILUSDT,ZRXUSDT",200
2024-01-31,"ACAUSDT,ACHUSDT,ADAUSDT,ADXUSDT,AGLDUSDT,AKROUSDT,ALCXUSDT,ALICEUSDT,AMPUSDT,ANKRUSDT,ANTUSDT,API3USDT,ARDRUSDT,ARPAUSDT,ARUSDT,ASTRUSDT,ATAUSDT,AUCTIONUSDT,AUDIOUSDT,AVAXUSDT,BAKEUSDT,BCHUSDT,BLZUSDT,BNBUPUSDT,BNBUSDT,BSWUSDT,BTCSTUSDT,BTCUPUSDT,BTCUSDT,BTTCUSDT,BTTUSDT,CAKEUSDT,CELRUSDT,CFXUSDT,CHESSUSDT,CHRUSDT,CKBUSDT,CLVUSDT,COCOSUSDT,COMPUSDT,COSUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,CVXUSDT,DARUSDT,DATAUSDT,DEGOUSDT,DENTUSDT,DIAUSDT,DOCKUSDT,DOGEUSDT,DOTUSDT,DUSKUSDT,EGLDUSDT,ELFUSDT,ENJUSDT,ENSUSDT,ETHUSDT,FARMUSDT,FETUSDT,FISUSDT,FLOWUSDT,FLUXUSDT,FRONTUSDT,FTMUSDT,FXSUSDT,GALAUSDT,GLMRUSDT,GMTUSDT,GNOUSDT,GRTUSDT,GTOUSDT,HARDUSDT,HBARUSDT,HIGHUSDT,HNTUSDT,HOTUSDT,ICPUSDT,ICXUSDT,IDEXUSDT,ILVUSDT,IMXUSDT,INJUSDT,IOTXUSDT,IRISUSDT,JASMYUSDT,JOEUSDT,KDAUSDT,KEYUSDT,KSMUSDT,LOKAUSDT,LRCUSDT,LSKUSDT,LUNCUSDT,MANAUSDT,MASKUSDT,MBLUSDT,MCUSDT,MDTUSDT,MDXUSDT,MINAUSDT,MITHUSDT,MKRUSDT,MOVRUSDT,MTLUSDT,MULTIUSDT,NANOUSDT,NEARUSDT,NEOUSDT,NEXOUSDT,NPXSUSDT,NULSUSDT,OGUSDT,OMUSDT,ONEUSDT,OPUSDT,PAXGUSDT,PERLUSDT,PERPUSDT,POLSUSDT,POWRUSDT,QIUSDT,QTUMUSDT,RADUSDT,RAREUSDT,RAYUSDT,RIFUSDT,RLCUSDT,RNDRUSDT,ROSEUSDT,RUNEUSDT,SCRTUSDT,SCUSDT,SKLUSDT,SLPUSDT,SOLUSDT,SRMUSDT,STEEMUSDT,STMXUSDT,STORJUSDT,STPTUSDT,STRAXUSDT,STXUSDT,SUPERUSDT,SXPUSDT,TKOUSDT,TLMUSDT,TOMOUSDT,TRBUSDT,TRXDOWNUSDT,TRXUSDT,TUSDT,TVKUSDT,TWTUSDT,UMAUSDT,UNFIUSDT,VETUSDT,VOXELUSDT,VTHOUSDT,WNXMUSDT,WOOUSDT,WRXUSDT,XLMUSDT,XNOUSDT,XVGUSDT,XVSUSDT,YGGUSDT,ZILUSDT",169
2024-02-29,"ACAUSDT,ACHUSDT,ADAUSDT,ADXUSDT,AGLDUSDT,AKROUSDT,ALCXUSDT,ALGOUSDT,ALICEUSDT,ALPHAUSDT,AMPUSDT,ANKRUSDT,ANTUSDT,API3USDT,ARDRUSDT,ARPAUSDT,ARUSDT,ASTRUSDT,ATAUSDT,ATOMUSDT,AUCTIONUSDT,AUDIOUSDT,AVAXUSDT,BADGERUSDT,BAKEUSDT,BATUSDT,BCHUSDT,BLZUSDT,BNBUPUSDT,BNBUSDT,BNTUSDT,BSWUSDT,BTCSTUSDT,BTCUPUSDT,BTCUSDT,BTTCUSDT,BTTUSDT,BURGERUSDT,CAKEUSDT,CELOUSDT,CELRUSDT,CFXUSDT,CHESSUSDT,CHRUSDT,CKBUSDT,CLVUSDT,COCOSUSDT,COMPUSDT,COSUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,CVXUSDT,DARUSDT,DATAUSDT,DEGOUSDT,DENTUSDT,DEXEUSDT,DGBUSDT,DIAUSDT,DOCKUSDT,DODOUSDT,DOGEUSDT,DOTUSDT,DUSKUSDT,EGLDUSDT,ELFUSDT,ENJUSDT,ENSUSDT,EPXUSDT,ETHUPUSDT,ETHUSDT,FARMUSDT,FETUSDT,FILUSDT,FIOUSDT,FISUSDT,FLOWUSDT,FLUXUSDT,FRONTUSDT,FTMUSDT,FXSUSDT,GALAUSDT,GALUSDT,GLMRUSDT,GMTUSDT,GNOUSDT,GRTUSDT,GTOUSDT,HARDUSDT,HBARUSDT,HIGHUSDT,HNTUSDT,HOTUSDT,ICPUSDT,ICXUSDT,IDEXUSDT,ILVUSDT,IMXUSDT,INJUSDT,IOSTUSDT,IOTXUSDT,IRISUSDT,JASMYUSDT,JOEUSDT,JSTUSDT,KDAUSDT,KEYUSDT,KLAYUSDT,KMDUSDT,KP3RUSDT,KSMUSDT,LINKUSDT,LITUSDT,LOKAUSDT,LPTUSDT,LRCUSDT,LSKUSDT,LUNCUSDT,MANAUSDT,MASKUSDT,MBLUSDT,MCUSDT,MDTUSDT,MINAUSDT,MITHUSDT,MKRUSDT,MOVRUSDT,MTLUSDT,MULTIUSDT,NANOUSDT,NEARUSDT,NEOUSDT,NEXOUSDT,NMRUSDT,NPXSUSDT,NULSUSDT,OCEANUSDT,OGUSDT,OMGUSDT,OMUSDT,ONEUSDT,ONTUSDT,OPUSDT,ORNUSDT,OXTUSDT,PAXGUSDT,PEOPLEUSDT,PERLUSDT,PERPUSDT,POLSUSDT,PONDUSDT,POWRUSDT,PUNDIXUSDT,PYRUSDT,QIUSDT,QTUMUSDT,RADUSDT,RAREUSDT,RAYUSDT,REIUSDT,RIFUSDT,RLCUSDT,RNDRUSDT,ROSEUSDT,RSRUSDT,RUNEUSDT,SANDUSDT,SCRTUSDT,SCUSDT,SHIBUSDT,SKLUSDT,SLPUSDT,SNXUSDT,SOLUSDT,SPELLUSDT,SRMUSDT,STEEMUSDT,STMXUSDT,STORJUSDT,STPTUSDT,STRAXUSDT,STXUSDT,SUNUSDT,SUPERUSDT,SUSHIUSDT,SXPUSDT,SYSUSDT,THETAUSDT,TKOUSDT,TLMUSDT,TOMOUSDT,TRBUSDT,TRXDOWNUSDT,TRXUSDT,TUSDT,TVKUSDT,TWTUSDT,UMAUSDT,UNFIUSDT,UNIUSDT,VETUSDT,VOXELUSDT,VTHOUSDT,WAXPUSDT,WINUSDT,WNXMUSDT,WOOUSDT,WRXUSDT,XEMUSDT,XLMUSDT,XNOUSDT,XTZUSDT,XVGUSDT,XVSUSDT,YFIUSDT,YGGUSDT,ZILUSDT",219
2024-03-31,"1INCHUSDT,AAVEUSDT,ACAUSDT,ACHUSDT,ADAUSDT,ADXUSDT,AGLDUSDT,AKROUSDT,ALCXUSDT,ALGOUSDT,ALICEUSDT,ALPHAUSDT,AMPUSDT,ANKRUSDT,ANTUSDT,API3USDT,APTUSDT,ARDRUSDT,ARPAUSDT,ARUSDT,ASTRUSDT,ATAUSDT,ATOMUSDT,AUCTIONUSDT,AUDIOUSDT,AVAXUSDT,AXSUSDT,BADGERUSDT,BAKEUSDT,BATUSDT,BCHUSDT,BELUSDT,BICOUSDT,BLZUSDT,BNBUPUSDT,BNBUSDT,BNTUSDT,BSWUSDT,BTCSTUSDT,BTCUPUSDT,BTCUSDT,BTTCUSDT,BTTUSDT,BURGERUSDT,C98USDT,CAKEUSDT,CELOUSDT,CELRUSDT,CFXUSDT,CHESSUSDT,CHRUSDT,CITYUSDT,CKBUSDT,CLVUSDT,COCOSUSDT,COMPUSDT,COSUSDT,COTIUSDT,CTKUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,CVPUSDT,CVXUSDT,DARUSDT,DASHUSDT,DATAUSDT,DCRUSDT,DEGOUSDT,DENTUSDT,DEXEUSDT,DFUSDT,DGBUSDT,DIAUSDT,DOCKUSDT,DODOUSDT,DOGEUSDT,DOTUSDT,DUSKUSDT,DYDXUSDT,EGLDUSDT,ELFUSDT,ENJUSDT,ENSUSDT,EPXUSDT,ERNUSDT,ETCUSDT,ETHUPUSDT,ETHUSDT,FARMUSDT,FETUSDT,FILUSDT,FIOUSDT,FIROUSDT,FISUSDT,FLMUSDT,FLOWUSDT,FLUXUSDT,FORTHUSDT,FORUSDT,FRONTUSDT,FTMUSDT,FXSUSDT,GALAUSDT,GALUSDT,GHSTUSDT,GLMRUSDT,GMTUSDT,GNOUSDT,GRTUSDT,GTCUSDT,GTOUSDT,HARDUSDT,HBARUSDT,HIGHUSDT,HNTUSDT,HOTUSDT,ICPUSDT,ICXUSDT,IDEXUSDT,ILVUSDT,IMXUSDT,INJUSDT,IOSTUSDT,IOTXUSDT,IRISUSDT,JASMYUSDT,JOEUSDT,JSTUSDT,KAVAUSDT,KDAUSDT,KEYUSDT,KLAYUSDT,KMDUSDT,KP3RUSDT,KSMUSDT,LEVERUSDT,LINAUSDT,LINKUSDT,LITUSDT,LOKAUSDT,LPTUSDT,LRCUSDT,LSKUSDT,LTOUSDT,LUNAUSDT,LUNCUSDT,MANAUSDT,MASKUSDT,MATICUSDT,MBLUSDT,MBOXUSDT,MCUSDT,MDTUSDT,MINAUSDT,MITHUSDT,MKRUSDT,MOVRUSDT,MTLUSDT,MULTIUSDT,NANOUSDT,NEARUSDT,NEOUSDT,NEXOUSDT,NKNUSDT,NMRUSDT,NPXSUSDT,NULSUSDT,OCEANUSDT,OGNUSDT,OGUSDT,OMGUSDT,OMUSDT,ONEUSDT,ONGUSDT,ONTUSDT,OPUSDT,ORNUSDT,OSMOUSDT,OXTUSDT,PAXGUSDT,PEOPLEUSDT,PERLUSDT,PERPUSDT,PHAUSDT,POLSUSDT,POLYXUSDT,PONDUSDT,POWRUSDT,PUNDIXUSDT,PYRUSDT,QIUSDT,QTUMUSDT,RADUSDT,RAREUSDT,RAYUSDT,REEFUSDT,REIUSDT,REQUSDT,RIFUSDT,RLCUSDT,RNDRUSDT,ROSEUSDT,RSRUSDT,RUNEUSDT,RVNUSDT,SANDUSDT,SANTOSUSDT,SCRTUSDT,SCUSDT,SHIBUSDT,SKLUSDT,SLPUSDT,SNXUSDT,SOLUSDT,SPELLUSDT,SRMUSDT,STEEMUSDT,STMXUSDT,STORJUSDT,STPTUSDT,STRAXUSDT,STXUSDT,SUNUSDT,SUPERUSDT,SUSHIUSDT,SXPUSDT,SYSUSDT,TFUELUSDT,THETAUSDT,TKOUSDT,TLMUSDT,TOMOUSDT,TRBUSDT,TRUUSDT,TRXDOWNUSDT,TRXUSDT,TUSDT,TVKUSDT,UMAUSDT,UNFIUSDT,UNIUSDT,UTKUSDT,VETUSDT,VIDTUSDT,VITEUSDT,VOXELUSDT,VTHOUSDT,WANUSDT,WAXPUSDT,WINUSDT,WNXMUSDT,WOOUSDT,WRXUSDT,XECUSDT,XEMUSDT,XLMUSDT,XNOUSDT,XTZUSDT,XVGUSDT,XVSUSDT,YFIUSDT,YGGUSDT,ZILUSDT,ZRXUSDT",265
