"MonthEnd","Coins","Count"
2023-02-28,"1INCHUSDT,ADAUPUSDT,ADAUSDT,AKROUSDT,ALICEUSDT,ALPHAUSDT,ARDRUSDT,ARPAUSDT,ATAUSDT,ATMUSDT,AUDIOUSDT,AVAXUSDT,AXSUSDT,BAKEUSDT,BATUSDT,BCHUSDT,BNBDOWNUSDT,BNBUPUSDT,BNTUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,C98USDT,CAKEUSDT,CELOUSDT,CELRUSDT,CFXUSDT,CHRUSDT,CKBUSDT,CLVUSDT,COCOSUSDT,COMPUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DASHUSDT,DATAUSDT,DEGOUSDT,DENTUSDT,DGBUSDT,DODOUSDT,DOGEUSDT,DOTUSDT,DUSKUSDT,EGLDUSDT,ELFUSDT,ENJUSDT,ETCUSDT,ETHUPUSDT,EURUSDT,FETUSDT,FILUSDT,FIOUSDT,FISUSDT,FLOWUSDT,FORUSDT,FTTUSDT,GALAUSDT,GHSTUSDT,GNOUSDT,GRTUSDT,GTOUSDT,HBARUSDT,HNTUSDT,HOTUSDT,ICPUSDT,ICXUSDT,IDEXUSDT,ILVUSDT,INJUSDT,IOSTUSDT,IOTAUSDT,IRISUSDT,JSTUSDT,JUVUSDT,KAVAUSDT,KLAYUSDT,KNCUSDT,KSMUSDT,LINKUPUSDT,LPTUSDT,LRCUSDT,LTCUSDT,MANAUSDT,MASKUSDT,MBLUSDT,MBOXUSDT,MDTUSDT,MDXUSDT,MINAUSDT,MIRUSDT,MITHUSDT,NANOUSDT,NBSUSDT,NEOUSDT,NPXSUSDT,OCEANUSDT,OMGUSDT,ONEUSDT,ONGUSDT,ONTUSDT,OXTUSDT,PAXGUSDT,PERPUSDT,POLSUSDT,PONDUSDT,QTUMUSDT,QUICKUSDT,RAYUSDT,REPUSDT,ROSEUSDT,RUNEUSDT,RVNUSDT,SANDUSDT,SCUSDT,SKLUSDT,SOLUSDT,SRMUSDT,STPTUSDT,STXUSDT,SUNUSDT,SUPERUSDT,SXPUSDT,SYSUSDT,TKOUSDT,TLMUSDT,TOMOUSDT,TORNUSDT,TVKUSDT,TWTUSDT,UNIUSDT,VETUSDT,VTHOUSDT,WANUSDT,WAVESUSDT,WAXPUSDT,WINUSDT,WRXUSDT,XECUSDT,XEMUSDT,XLMUSDT,XRPUPUSDT,XTZUPUSDT,XVGUSDT,XVSUSDT,ZENUSDT,ZILUSDT",147
2023-03-31,"1INCHUSDT,ADAUPUSDT,ADAUSDT,AKROUSDT,ALICEUSDT,ALPHAUSDT,ARDRUSDT,ATAUSDT,ATMUSDT,AUDIOUSDT,AVAXUSDT,AXSUSDT,BAKEUSDT,BATUSDT,BCHUSDT,BNBDOWNUSDT,BNBUPUSDT,BNTUSDT,BNXUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,C98USDT,CAKEUSDT,CELOUSDT,CELRUSDT,CFXUSDT,CHRUSDT,CKBUSDT,CLVUSDT,COMPUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DARUSDT,DASHUSDT,DATAUSDT,DEGOUSDT,DENTUSDT,DGBUSDT,DODOUSDT,DOGEUSDT,DOTUSDT,DUSKUSDT,EGLDUSDT,ELFUSDT,ENJUSDT,ERNUSDT,ETCUSDT,EURUSDT,FETUSDT,FIOUSDT,FLOWUSDT,FORUSDT,FTTUSDT,FUNUSDT,GALAUSDT,GRTUSDT,GTOUSDT,HBARUSDT,HNTUSDT,HOTUSDT,ICPUSDT,ICXUSDT,IDEXUSDT,ILVUSDT,INJUSDT,IOSTUSDT,IOTAUSDT,IRISUSDT,JSTUSDT,JUVUSDT,KAVAUSDT,KLAYUSDT,KNCUSDT,KSMUSDT,LAZIOUSDT,LINKUPUSDT,LPTUSDT,LRCUSDT,MANAUSDT,MASKUSDT,MBLUSDT,MBOXUSDT,MDTUSDT,MDXUSDT,MINAUSDT,MIRUSDT,MITHUSDT,NANOUSDT,NBSUSDT,NEOUSDT,NPXSUSDT,OGNUSDT,OMGUSDT,ONEUSDT,ONGUSDT,ONTUSDT,PAXGUSDT,PERLUSDT,PERPUSDT,POLSUSDT,PONDUSDT,QTUMUSDT,QUICKUSDT,RAYUSDT,REPUSDT,RUNEUSDT,RVNUSDT,SANDUSDT,SCUSDT,SKLUSDT,SLPUSDT,SOLUSDT,SRMUSDT,STXUSDT,SUNUSDT,SUPERUSDT,SXPUSDT,TKOUSDT,TLMUSDT,TOMOUSDT,TORNUSDT,TVKUSDT,TWTUSDT,VETUSDT,VTHOUSDT,WANUSDT,WAVESUSDT,WAXPUSDT,WINUSDT,WRXUSDT,XECUSDT,XEMUSDT,XLMUSDT,XRPDOWNUSDT,XRPUPUSDT,XTZUPUSDT,XVGUSDT,XVSUSDT,ZENUSDT,ZILUSDT",142
2023-04-30,"1INCHUSDT,ADAUPUSDT,ALGOUSDT,ALICEUSDT,ALPHAUSDT,AMPUSDT,ARDRUSDT,ATAUSDT,AUDIOUSDT,AUTOUSDT,AVAXUSDT,AXSUSDT,BAKEUSDT,BATUSDT,BCHUSDT,BNBDOWNUSDT,BNBUPUSDT,BNTUSDT,BNXUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,CAKEUSDT,CELOUSDT,CELRUSDT,CFXUSDT,CHRUSDT,CKBUSDT,CLVUSDT,COCOSUSDT,COMPUSDT,COSUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DARUSDT,DASHUSDT,DATAUSDT,DEGOUSDT,DODOUSDT,DOTUSDT,DUSKUSDT,EGLDUSDT,ELFUSDT,ENJUSDT,ETHUPUSDT,EURUSDT,FARMUSDT,FETUSDT,FIOUSDT,FISUSDT,FLOWUSDT,FLUXUSDT,FORUSDT,FTTUSDT,FUNUSDT,FXSUSDT,GALAUSDT,GRTUSDT,GTOUSDT,HBARUSDT,HNTUSDT,HOTUSDT,ICPUSDT,IDEXUSDT,ILVUSDT,INJUSDT,IOSTUSDT,IOTAUSDT,IRISUSDT,JSTUSDT,KAVAUSDT,KLAYUSDT,KNCUSDT,KSMUSDT,LINKUPUSDT,LPTUSDT,LRCUSDT,MANAUSDT,MASKUSDT,MBLUSDT,MBOXUSDT,MCUSDT,MDTUSDT,MDXUSDT,MINAUSDT,MIRUSDT,MITHUSDT,MOVRUSDT,NANOUSDT,NBSUSDT,NEOUSDT,NPXSUSDT,OGUSDT,OMGUSDT,ONEUSDT,ONTUSDT,OXTUSDT,PAXGUSDT,PERLUSDT,PERPUSDT,POLSUSDT,PONDUSDT,QIUSDT,QTUMUSDT,QUICKUSDT,RAYUSDT,REPUSDT,RNDRUSDT,RUNEUSDT,RVNUSDT,SANDUSDT,SANTOSUSDT,SCUSDT,SKLUSDT,SLPUSDT,SOLUSDT,SRMUSDT,STXUSDT,SUNUSDT,SUPERUSDT,SXPUSDT,TKOUSDT,TLMUSDT,TOMOUSDT,TORNUSDT,TVKUSDT,TWTUSDT,VETUSDT,WANUSDT,WAVESUSDT,WINUSDT,WNXMUSDT,WRXUSDT,XECUSDT,XEMUSDT,XLMUSDT,XRPDOWNUSDT,XTZUPUSDT,XVGUSDT,ZENUSDT,ZILUSDT",142
2023-05-31,"1INCHUSDT,ACHUSDT,ADAUPUSDT,ADAUSDT,ALGOUSDT,ALICEUSDT,ALPHAUSDT,AMPUSDT,ANKRUSDT,ARDRUSDT,ATAUSDT,AUDIOUSDT,AUTOUSDT,AVAXUSDT,AXSUSDT,BAKEUSDT,BATUSDT,BCHUSDT,BNBDOWNUSDT,BNBUPUSDT,BNTUSDT,BNXUSDT,BTCUPUSDT,BTCUSDT,BTTUSDT,CAKEUSDT,CELOUSDT,CELRUSDT,CFXUSDT,CHRUSDT,CKBUSDT,CLVUSDT,COMPUSDT,COSUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,CVXUSDT,DARUSDT,DASHUSDT,DATAUSDT,DEGOUSDT,DENTUSDT,DODOUSDT,DOTUSDT,EGLDUSDT,ELFUSDT,ENJUSDT,EURUSDT,FARMUSDT,FETUSDT,FIOUSDT,FISUSDT,FLOWUSDT,FLUXUSDT,FTTUSDT,FUNUSDT,FXSUSDT,GALAUSDT,GHSTUSDT,GRTUSDT,GTOUSDT,HBARUSDT,HIGHUSDT,HNTUSDT,HOTUSDT,ICPUSDT,ICXUSDT,IDEXUSDT,ILVUSDT,IMXUSDT,INJUSDT,IOSTUSDT,IOTAUSDT,IRISUSDT,JOEUSDT,JSTUSDT,KAVAUSDT,KEYUSDT,KLAYUSDT,KNCUSDT,KSMUSDT,LINAUSDT,LINKUPUSDT,LPTUSDT,LRCUSDT,MANAUSDT,MASKUSDT,MBLUSDT,MBOXUSDT,MCUSDT,MDTUSDT,MDXUSDT,MINAUSDT,MIRUSDT,MITHUSDT,MOVRUSDT,NANOUSDT,NBSUSDT,NEOUSDT,NPXSUSDT,OCEANUSDT,OGUSDT,OMGUSDT,ONEUSDT,ONTUSDT,OXTUSDT,PAXGUSDT,PERLUSDT,PERPUSDT,PLAUSDT,POLSUSDT,PONDUSDT,POWRUSDT,QIUSDT,QTUMUSDT,QUICKUSDT,RAYUSDT,REPUSDT,RNDRUSDT,RUNEUSDT,RVNUSDT,SANDUSDT,SANTOSUSDT,SCUSDT,SKLUSDT,SLPUSDT,SOLUSDT,SPELLUSDT,SRMUSDT,STPTUSDT,STXUSDT,SUNUSDT,SUPERUSDT,SXPUSDT,TKOUSDT,TLMUSDT,TOMOUSDT,TORNUSDT,TVKUSDT,TWTUSDT,VETUSDT,VOXELUSDT,WANUSDT,WAVESUSDT,WAXPUSDT,WINUSDT,WNXMUSDT,WRXUSDT,XECUSDT,XEMUSDT,XLMUSDT,XRPDOWNUSDT,XTZUPUSDT,XTZUSDT,XVGUSDT,YFIUSDT,ZENUSDT,ZILUSDT",160
2023-06-30,"1INCHUSDT,ACAUSDT,ACHUSDT,ADAUPUSDT,ADAUSDT,ADXUSDT,ALGOUSDT,ALICEUSDT,AMPUSDT,ANKRUSDT,API3USDT,ARDRUSDT,ATAUSDT,AUDIOUSDT,AUTOUSDT,AVAXUSDT,AXSUSDT,BAKEUSDT,BATUSDT,BCHUSDT,BNBDOWNUSDT,BNBUPUSDT,BNBUSDT,BNTUSDT,BNXUSDT,BTCUPUSDT,BTCUSDT,BTTCUSDT,BTTUSDT,CAKEUSDT,CELOUSDT,CELRUSDT,CFXUSDT,CHESSUSDT,CHRUSDT,CKBUSDT,CLVUSDT,COMPUSDT,COSUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVXUSDT,DARUSDT,DASHUSDT,DATAUSDT,DENTUSDT,DODOUSDT,DOTUSDT,DUSKUSDT,EGLDUSDT,ELFUSDT,ENJUSDT,EURUSDT,FARMUSDT,FETUSDT,FIOUSDT,FISUSDT,FLOWUSDT,FLUXUSDT,FTMUSDT,FTTUSDT,FUNUSDT,FXSUSDT,GALAUSDT,GHSTUSDT,GRTUSDT,GTOUSDT,HBARUSDT,HIGHUSDT,HNTUSDT,HOTUSDT,ICPUSDT,ICXUSDT,ILVUSDT,IMXUSDT,INJUSDT,IOSTUSDT,IOTAUSDT,IRISUSDT,JSTUSDT,KAVAUSDT,KEYUSDT,KLAYUSDT,KNCUSDT,KP3RUSDT,KSMUSDT,LAZIOUSDT,LINKUPUSDT,LOKAUSDT,LPTUSDT,LRCUSDT,MANAUSDT,MASKUSDT,MBOXUSDT,MCUSDT,MDTUSDT,MDXUSDT,MINAUSDT,MIRUSDT,MITHUSDT,MOVRUSDT,NANOUSDT,NBSUSDT,NEOUSDT,NPXSUSDT,OGUSDT,OMGUSDT,ONEUSDT,ONGUSDT,OXTUSDT,PAXGUSDT,PERLUSDT,PERPUSDT,PLAUSDT,POLSUSDT,PONDUSDT,POWRUSDT,QIUSDT,QTUMUSDT,QUICKUSDT,RAREUSDT,RAYUSDT,REPUSDT,RNDRUSDT,RUNEUSDT,RVNUSDT,SANDUSDT,SANTOSUSDT,SCRTUSDT,SCUSDT,SKLUSDT,SLPUSDT,SOLUSDT,SPELLUSDT,SRMUSDT,STPTUSDT,STXUSDT,SUNUSDT,SUPERUSDT,SXPUSDT,TKOUSDT,TLMUSDT,TOMOUSDT,TORNUSDT,TVKUSDT,TWTUSDT,VETUSDT,VOXELUSDT,WANUSDT,WAVESUSDT,WAXPUSDT,WINUSDT,WRXUSDT,XEMUSDT,XLMUSDT,XRPDOWNUSDT,XTZUPUSDT,XTZUSDT,ZENUSDT,ZILUSDT",161
2023-07-31,"ACAUSDT,ACHUSDT,ADAUPUSDT,ALGOUSDT,ALICEUSDT,AMPUSDT,API3USDT,ARUSDT,ATAUSDT,AUDIOUSDT,AUTOUSDT,AVAXUSDT,AXSUSDT,BAKEUSDT,BATUSDT,BCHUSDT,BNBDOWNUSDT,BNBUPUSDT,BNTUSDT,BNXUSDT,BTCUPUSDT,BTCUSDT,BTTCUSDT,BTTUSDT,C98USDT,CAKEUSDT,CELRUSDT,CFXUSDT,CHRUSDT,CKBUSDT,CLVUSDT,COMPUSDT,COSUSDT,COTIUSDT,CTXCUSDT,CVCUSDT,CVXUSDT,DARUSDT,DASHUSDT,DATAUSDT,DENTUSDT,DODOUSDT,DOTUSDT,DUSKUSDT,EGLDUSDT,ELFUSDT,ENJUSDT,ETHDOWNUSDT,EURUSDT,FARMUSDT,FETUSDT,FIOUSDT,FISUSDT,FLOWUSDT,FLUXUSDT,FTMUSDT,FTTUSDT,FXSUSDT,GALAUSDT,GBPUSDT,GLMRUSDT,GRTUSDT,GTOUSDT,HBARUSDT,HIGHUSDT,HNTUSDT,HOTUSDT,ICPUSDT,IDEXUSDT,ILVUSDT,IMXUSDT,INJUSDT,IOTAUSDT,IRISUSDT,JSTUSDT,KAVAUSDT,KEYUSDT,KLAYUSDT,KNCUSDT,KSMUSDT,LINKUPUSDT,LOKAUSDT,LPTUSDT,LRCUSDT,MANAUSDT,MASKUSDT,MBOXUSDT,MCUSDT,MDXUSDT,MINAUSDT,MIRUSDT,MITHUSDT,MOVRUSDT,NANOUSDT,NBSUSDT,NEARUSDT,NEOUSDT,NPXSUSDT,OGUSDT,OMGUSDT,ONEUSDT,OXTUSDT,PAXGUSDT,PERLUSDT,PERPUSDT,POLSUSDT,QIUSDT,QTUMUSDT,RAREUSDT,RAYUSDT,REPUSDT,RNDRUSDT,RUNEUSDT,RVNUSDT,SANDUSDT,SANTOSUSDT,SCRTUSDT,SCUSDT,SKLUSDT,SLPUSDT,SOLUSDT,SPELLUSDT,SRMUSDT,STPTUSDT,STXUSDT,SUNUSDT,SUPERUSDT,SXPUSDT,SYSUSDT,TLMUSDT,TOMOUSDT,TORNUSDT,TUSDT,TVKUSDT,TWTUSDT,VETUSDT,VOXELUSDT,WAVESUSDT,WAXPUSDT,WINUSDT,WRXUSDT,XEMUSDT,XLMUSDT,XRPDOWNUSDT,XTZUPUSDT,XTZUSDT,XVGUSDT,ZENUSDT,ZILUSDT",149
2023-08-31,"1INCHUSDT,ACAUSDT,ACHUSDT,ADAUPUSDT,ADAUSDT,AKROUSDT,ALCXUSDT,ALGOUSDT,ALICEUSDT,AMPUSDT,ANKRUSDT,APEUSDT,ARDRUSDT,ARUSDT,ATAUSDT,ATOMUSDT,AUDIOUSDT,AUTOUSDT,AVAXUSDT,AXSUSDT,BAKEUSDT,BATUSDT,BCHUSDT,BIFIUSDT,BLZUSDT,BNBUPUSDT,BNBUSDT,BNTUSDT,BNXUSDT,BSWUSDT,BTCUPUSDT,BTCUSDT,BTTCUSDT,BTTUSDT,C98USDT,CAKEUSDT,CELOUSDT,CELRUSDT,CFXUSDT,CHESSUSDT,CHRUSDT,CKBUSDT,CLVUSDT,COMPUSDT,COSUSDT,COTIUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,CVXUSDT,DARUSDT,DASHUSDT,DATAUSDT,DEGOUSDT,DENTUSDT,DGBUSDT,DIAUSDT,DODOUSDT,DOTUSDT,DUSKUSDT,EGLDUSDT,ELFUSDT,ENJUSDT,EURUSDT,FARMUSDT,FETUSDT,FIOUSDT,FISUSDT,FLOWUSDT,FLUXUSDT,FTMUSDT,FTTUSDT,FXSUSDT,GALAUSDT,GBPUSDT,GHSTUSDT,GLMRUSDT,GRTUSDT,GTOUSDT,HBARUSDT,HIGHUSDT,HNTUSDT,HOTUSDT,ICPUSDT,ICXUSDT,IDEXUSDT,ILVUSDT,IMXUSDT,INJUSDT,IOSTUSDT,IOTAUSDT,IOTXUSDT,IRISUSDT,KAVAUSDT,KEYUSDT,KLAYUSDT,KNCUSDT,KP3RUSDT,KSMUSDT,LINKUPUSDT,LOKAUSDT,LPTUSDT,LRCUSDT,LSKUSDT,MANAUSDT,MASKUSDT,MBLUSDT,MBOXUSDT,MCUSDT,MDTUSDT,MDXUSDT,MINAUSDT,MIRUSDT,MITHUSDT,MOVRUSDT,MULTIUSDT,NANOUSDT,NBSUSDT,NEARUSDT,NEOUSDT,NPXSUSDT,OGUSDT,OMGUSDT,ONEUSDT,ONTUSDT,ORNUSDT,OXTUSDT,PERLUSDT,PERPUSDT,POLSUSDT,QIUSDT,QTUMUSDT,RAREUSDT,RAYUSDT,REPUSDT,RNDRUSDT,RSRUSDT,RUNEUSDT,RVNUSDT,SANDUSDT,SANTOSUSDT,SCRTUSDT,SCUSDT,SKLUSDT,SLPUSDT,SOLUSDT,SPELLUSDT,SRMUSDT,STMXUSDT,STPTUSDT,STXUSDT,SUNUSDT,SUPERUSDT,SXPUSDT,SYSUSDT,THETAUSDT,TKOUSDT,TLMUSDT,TOMOUSDT,TORNUSDT,TUSDT,TVKUSDT,TWTUSDT,VETUSDT,VOXELUSDT,VTHOUSDT,WAXPUSDT,WINUSDT,WRXUSDT,XEMUSDT,XLMUSDT,XRPDOWNUSDT,XTZUPUSDT,XTZUSDT,XVGUSDT,ZECUSDT,ZENUSDT,ZILUSDT",178
2023-09-30,"ACAUSDT,ACHUSDT,ADAUPUSDT,ALGOUSDT,ALICEUSDT,AMPUSDT,APEUSDT,ATAUSDT,AUDIOUSDT,AUTOUSDT,AVAXUSDT,AXSUSDT,BATUSDT,BIFIUSDT,BLZUSDT,BNXUSDT,BSWUSDT,BTCUPUSDT,BTCUSDT,BTTCUSDT,BTTUSDT,CAKEUSDT,CELRUSDT,CFXUSDT,CHRUSDT,CKBUSDT,CLVUSDT,COMPUSDT,COSUSDT,COTIUSDT,CTXCUSDT,CVCUSDT,CVXUSDT,DARUSDT,DASHUSDT,DATAUSDT,DENTUSDT,EGLDUSDT,ELFUSDT,ENJUSDT,EURUSDT,FETUSDT,FIOUSDT,FLOWUSDT,FLUXUSDT,FTMUSDT,FTTUSDT,FXSUSDT,GALAUSDT,GRTUSDT,GTOUSDT,HBARUSDT,HIGHUSDT,HNTUSDT,HOTUSDT,ICPUSDT,IDEXUSDT,ILVUSDT,IMXUSDT,INJUSDT,IOSTUSDT,IRISUSDT,KAVAUSDT,KEYUSDT,KLAYUSDT,KP3RUSDT,KSMUSDT,LAZIOUSDT,LINKUPUSDT,LOKAUSDT,LPTUSDT,LRCUSDT,LSKUSDT,MANAUSDT,MASKUSDT,MBOXUSDT,MCUSDT,MINAUSDT,MIRUSDT,MITHUSDT,MOBUSDT,MOVRUSDT,NANOUSDT,NBSUSDT,NBTUSDT,NEXOUSDT,NPXSUSDT,OMGUSDT,ONEUSDT,POLSUSDT,QIUSDT,RAREUSDT,RAYUSDT,REPUSDT,RNDRUSDT,RUNEUSDT,RVNUSDT,SANDUSDT,SANTOSUSDT,SCRTUSDT,SKLUSDT,SLPUSDT,SOLUSDT,SRMUSDT,STXUSDT,SUPERUSDT,SXPUSDT,SYSUSDT,TLMUSDT,TOMOUSDT,TORNUSDT,TUSDT,TWTUSDT,VOXELUSDT,XLMUSDT,XRPDOWNUSDT,XTZUPUSDT,XTZUSDT,XVGUSDT,ZECUSDT,ZENUSDT,ZILUSDT",122
2023-10-31,"ACAUSDT,ACHUSDT,ADAUPUSDT,AKROUSDT,ALICEUSDT,AMPUSDT,APEUSDT,ATAUSDT,AUDIOUSDT,AUTOUSDT,BATUSDT,BLZUSDT,BNBDOWNUSDT,BNXUSDT,BSWUSDT,BTCUPUSDT,BTCUSDT,BTTCUSDT,BTTUSDT,CAKEUSDT,CFXUSDT,CHRUSDT,CLVUSDT,CTXCUSDT,CVCUSDT,CVXUSDT,DARUSDT,DASHUSDT,DATAUSDT,ELFUSDT,ENJUSDT,EPXUSDT,FETUSDT,FIOUSDT,FLUXUSDT,FTTUSDT,GALAUSDT,GRTUSDT,GTOUSDT,HBARUSDT,HIGHUSDT,HNTUSDT,HOTUSDT,ILVUSDT,IMXUSDT,INJUSDT,IRISUSDT,KP3RUSDT,KSMUSDT,LAZIOUSDT,LINKUPUSDT,LOKAUSDT,LRCUSDT,LSKUSDT,LUNAUSDT,MANAUSDT,MASKUSDT,MCUSDT,MINAUSDT,MIRUSDT,MITHUSDT,MOBUSDT,MOVRUSDT,MULTIUSDT,NANOUSDT,NBSUSDT,NBTUSDT,NEXOUSDT,NPXSUSDT,OGUSDT,OMGUSDT,ONEUSDT,PAXGUSDT,QIUSDT,RAREUSDT,RAYUSDT,REPUSDT,RNDRUSDT,RUNEUSDT,SANTOSUSDT,SCRTUSDT,SKLUSDT,SLPUSDT,SOLUSDT,SRMUSDT,STPTUSDT,STXUSDT,SUPERUSDT,SXPUSDT,TLMUSDT,TOMOUSDT,TORNUSDT,TRBUSDT,TUSDT,TWTUSDT,XRPDOWNUSDT,XTZUPUSDT,ZILUSDT",98
2023-11-30,"ACAUSDT,ACHUSDT,ADAUPUSDT,AKROUSDT,ALGOUSDT,ALICEUSDT,AMPUSDT,APEUSDT,ARUSDT,ATAUSDT,AUCTIONUSDT,AUDIOUSDT,AUTOUSDT,AVAXUSDT,BATUSDT,BLZUSDT,BNBDOWNUSDT,BNXUSDT,BSWUSDT,BTCUPUSDT,BTCUSDT,BTTCUSDT,BTTUSDT,CAKEUSDT,CELRUSDT,CFXUSDT,CHESSUSDT,CHRUSDT,CKBUSDT,CLVUSDT,COMPUSDT,COSUSDT,COTIUSDT,CTXCUSDT,CVCUSDT,CVXUSDT,DARUSDT,DASHUSDT,DATAUSDT,DENTUSDT,EGLDUSDT,ELFUSDT,ENJUSDT,EPXUSDT,FARMUSDT,FETUSDT,FIOUSDT,FLOWUSDT,FLUXUSDT,FTMUSDT,FXSUSDT,GALAUSDT,GRTUSDT,GTOUSDT,HBARUSDT,HIGHUSDT,HNTUSDT,HOTUSDT,ICPUSDT,IDEXUSDT,ILVUSDT,IMXUSDT,INJUSDT,IRISUSDT,JASMYUSDT,JOEUSDT,KAVAUSDT,KP3RUSDT,KSMUSDT,LAZIOUSDT,LINKUPUSDT,LOKAUSDT,LRCUSDT,LSKUSDT,MANAUSDT,MASKUSDT,MBLUSDT,MCUSDT,MINAUSDT,MIRUSDT,MITHUSDT,MOVRUSDT,MULTIUSDT,NANOUSDT,NBSUSDT,NBTUSDT,NEARUSDT,NEOUSDT,NEXOUSDT,NPXSUSDT,OGUSDT,OMGUSDT,ONEUSDT,OPUSDT,POLSUSDT,QIUSDT,QTUMUSDT,RAREUSDT,RAYUSDT,REPUSDT,RNDRUSDT,RUNEUSDT,SANDUSDT,SANTOSUSDT,SCRTUSDT,SKLUSDT,SLPUSDT,SOLUSDT,SRMUSDT,STORJUSDT,STPTUSDT,STXUSDT,SUPERUSDT,SXPUSDT,TLMUSDT,TOMOUSDT,TORNUSDT,TRBUSDT,TUSDT,TVKUSDT,TWTUSDT,UNFIUSDT,XEMUSDT,XRPDOWNUSDT,XTZUPUSDT,XTZUSDT,XVGUSDT,ZILUSDT",128
2023-12-31,"ACAUSDT,ACHUSDT,ADAUPUSDT,ADAUSDT,AKROUSDT,ALCXUSDT,ALGOUSDT,ALICEUSDT,AMPUSDT,ANKRUSDT,APEUSDT,ARUSDT,ASTRUSDT,ATAUSDT,AUCTIONUSDT,AUDIOUSDT,AUTOUSDT,AVAXUSDT,BAKEUSDT,BATUSDT,BLZUSDT,BNBDOWNUSDT,BNXUSDT,BSWUSDT,BTCDOWNUSDT,BTCUPUSDT,BTCUSDT,BTTCUSDT,BTTUSDT,BURGERUSDT,CAKEUSDT,CELRUSDT,CFXUSDT,CHESSUSDT,CHRUSDT,CITYUSDT,CKBUSDT,CLVUSDT,COMPUSDT,COSUSDT,COTIUSDT,CTXCUSDT,CVCUSDT,CVXUSDT,DARUSDT,DATAUSDT,DCRUSDT,DEGOUSDT,DENTUSDT,DOGEUSDT,DOTUSDT,EGLDUSDT,ELFUSDT,ENJUSDT,EPXUSDT,FARMUSDT,FETUSDT,FIOUSDT,FLOWUSDT,FLUXUSDT,FRONTUSDT,FTMUSDT,FXSUSDT,GALAUSDT,GALUSDT,GLMRUSDT,GRTUSDT,GTOUSDT,HARDUSDT,HBARUSDT,HIGHUSDT,HNTUSDT,HOTUSDT,ICPUSDT,ILVUSDT,IMXUSDT,INJUSDT,IOTXUSDT,IRISUSDT,JASMYUSDT,JOEUSDT,KAVAUSDT,KDAUSDT,KEYUSDT,KP3RUSDT,KSMUSDT,LINKUPUSDT,LOKAUSDT,LRCUSDT,LSKUSDT,MANAUSDT,MASKUSDT,MBLUSDT,MCUSDT,MINAUSDT,MIRUSDT,MITHUSDT,MOVRUSDT,MULTIUSDT,NANOUSDT,NBSUSDT,NBTUSDT,NEARUSDT,NEOUSDT,NEXOUSDT,NPXSUSDT,OGUSDT,OMGUSDT,OMUSDT,ONEUSDT,OPUSDT,PERLUSDT,POLSUSDT,POWRUSDT,QIUSDT,QTUMUSDT,RAREUSDT,RAYUSDT,REPUSDT,RNDRUSDT,ROSEUSDT,RUNEUSDT,RVNUSDT,SANDUSDT,SCRTUSDT,SCUSDT,SHIBUSDT,SKLUSDT,SLPUSDT,SOLUSDT,SRMUSDT,STMXUSDT,STORJUSDT,STPTUSDT,STXUSDT,SUPERUSDT,SXPUSDT,THETAUSDT,TLMUSDT,TOMOUSDT,TORNUSDT,TRBUSDT,TRXUSDT,TUSDT,TVKUSDT,TWTUSDT,VETUSDT,VOXELUSDT,WAXPUSDT,WNXMUSDT,XEMUSDT,XRPDOWNUSDT,XTZUPUSDT,XTZUSDT,ZILUSDT",155
