coin,dt,avg_buy
FTT,20231104,191893.87069312402
AAVE,20240228,158046.03174925427
OP,20241115,142046.84433724007
ORBS,20231023,176781.88977074975
MEW,20240820,192710.13152782086
RUNE,20241124,101919.65702911223
RLB,20240919,11774.490856739403
RNDR,20230704,40737.94991372047
KAS,20240114,259795.21004228853
ENS,20241015,130650.27552378993
ACE,20240721,120568.1219827303
REQ,20240828,18694.21624859826
PENDLE,20240325,102216.16101691424
DOT,20240423,181165.38271961175
OX,20231211,22355.785231255904
FTT,20240109,265532.8977287215
STRAX,20241025,0.0
SEI,20240117,219940.36792054673
SUPER,20241013,133388.31796268004
CYBER,20240131,159000.72779610188
UNIBOT,20240901,0.0
APE,20230709,171843.696241997
WLD,20230804,500262.4966542511
HPOS,20230818,58899.408157041056
RLB,20240430,12375.242318393322
AVAX,20230822,491025.36307017645
CFX,20240218,304381.7168647435
RLB,20240410,18498.131185455873
BADGER,20240915,95510.89381003563
GAS,20231201,267444.2525710928
STG,20241208,79528.45980344406
GAS,20240720,111887.51156142549
PYTH,20240916,110548.4027237505
UNIBOT,20240713,0.0
BNT,20240407,118417.52997772951
UMA,20241028,192613.00027440215
SHIA,20241015,0.0
SUI,20240728,74208.32907151489
PYTH,20240504,127169.78448475782
UNIBOT,20240320,13532.374246066276
GMX,20231117,402909.60234932695
INJ,20230521,117439.3954367
GAS,20240115,172127.75826159213
BLUR,20240115,398569.10407187074
OGN,20241009,63850.601496536
HMSTR,20241010,285696.3122639114
OGN,20231211,295991.1632038172
UNIBOT,20231025,86665.20844085704
CFX,20240102,761998.2056954574
JUP,20241130,123360.09983762709
WIF,20241113,140717.59965621
SUPER,20240811,106151.54317775216
FTT,20240907,26785.743098827246
ONDO,20240326,168577.01625550046
SHIA,20231005,15274.434814612492
PIXEL,20240829,161272.26796372965
ACE,20241209,65714.0494831809
FET,20240409,175614.7969586512
MATIC,20240323,507029.64299848967
GMT,20241020,215588.64893321658
CYBER,20240728,112547.58365217697
BANANA,20240905,83810.68235795262
GALA,20240912,160655.34032326474
SOL,20240316,1365955.060127765
FTT,20240920,26902.84039829078
LOOM,20240409,154132.32807526994
JUP,20231207,45939.62305266552
ETC,20240421,188795.07115186012
BSV,20241029,69388.6964081777
XRP,20231226,1585002.2820732803
ZK,20241025,87698.11487473811
ZETA,20241121,57890.31551386798
ILV,20240423,120954.75587114709
BCH,20231111,886885.8929492681
BTC,20240909,2321212.6228521164
CYBER,20231127,259772.18586200802
JTO,20241114,85303.95474293875
JTO,20240107,357980.2254571965
ACE,20240826,125147.48003974685
kLUNC,20241003,178047.85623059713
MKR,20230817,488428.9203222208
TON,20240210,141385.04008127045
GMX,20231108,437026.8671731421
ATOM,20240326,333500.9295262171
ILV,20240106,169535.47663679076
SAGA,20240913,128932.96723233449
CATI,20241118,80338.24572733996
kSHIB,20241030,266903.08893717977
BNB,20230904,1305085.7676289566
AR,20240806,102801.7349797392
GOAT,20241115,109068.12323222036
RNDR,20240410,133590.80576121304
MYRO,20240311,205150.73305413075
NEO,20231114,862379.9989995749
DYM,20240329,217471.60472501142
BNT,20241003,43959.413592559235
kLUNC,20240730,188214.53213237665
LINK,20231203,908486.8965061811
BNB,20241007,388497.7738181847
COMP,20240926,169123.92231651978
APT,20241127,256410.0061722589
STRK,20240425,124759.36291256701
ZRO,20241106,92824.31544316055
SAGA,20241127,78426.04276432536
OP,20241116,133560.66533833096
FET,20231103,307197.043876452
NFTI,20241203,0.0
ATOM,20240502,151051.16097434005
BIGTIME,20241109,85279.14700127994
NTRN,20240826,106869.05977664531
SHIA,20241202,0.0
HPOS,20240419,12937.620902932302
STX,20240721,126275.96352001565
AVAX,20231214,623836.0717870411
BLAST,20240917,225600.03685313123
kBONK,20241116,136213.8509454852
LINK,20231227,825812.5700356072
LDO,20240206,570325.2860374715
TAO,20240829,84456.86059759138
SEI,20240225,225440.55184457012
ETHFI,20240804,76725.12745306894
OGN,20240913,65690.4752175132
FRIEND,20240422,21761.740452707956
FET,20240927,221100.12323200103
ILV,20241202,58574.56430438733
RNDR,20230610,270009.40727213793
MYRO,20241007,61034.82000287971
TAO,20240501,60170.127100677266
SUI,20241112,213982.05815111822
LISTA,20240910,328277.0762552855
GMT,20241024,267833.9159005994
RUNE,20230825,534568.750041235
RNDR,20230605,328739.58092217887
W,20240928,69633.14384168583
IMX,20241208,133465.45162770746
SNX,20240121,275722.54805475473
USTC,20241110,101864.4267042844
STG,20240208,252732.52105198952
ATOM,20240429,136290.377221709
kPEPE,20231103,624848.2387678557
PANDORA,20241106,0.0
CFX,20231221,823911.0898046278
DYDX,20230612,295521.2156779595
STX,20240816,135195.7864733963
STG,20240123,180415.29490163721
MEME,20241123,128662.56509176297
MANTA,20241012,213323.2301217297
FXS,20241206,70510.36801945984
CRV,20230826,499499.60301883385
MAV,20240819,80610.4158606207
APT,20240225,238732.86139499492
BIGTIME,20240802,95692.27822750408
OX,20231101,43921.30993359677
GMT,20240503,324911.13998505566
WIF,20240719,116527.23802104074
MINA,20240902,126997.50212637545
BADGER,20241008,96209.78820690051
ACE,20240213,92883.58091449042
REZ,20240909,255110.03887945547
STRK,20240926,94955.76665361322
GMX,20240719,86382.83867302698
JUP,20241107,120109.35202104646
MINA,20240721,109181.62736842125
MINA,20240718,145345.85511974795
ORDI,20231214,550393.6719563156
NEAR,20241202,137922.1711522425
FTM,20231215,817958.5220311845
BSV,20231027,318000.0884300665
AVAX,20231028,654072.1175507809
STG,20241005,166134.107969651
kFLOKI,20241204,392616.8932087367
COMP,20231115,838933.5966590359
GMX,20230824,213490.84342449834
LINK,20240114,614408.5593621761
POLYX,20240407,92377.00381698045
APE,20231123,894804.6038056706
NEAR,20241001,116742.61936762021
TRB,20241022,92352.65347578048
OX,20240312,26826.34282117989
BTC,20231001,2319468.155071044
FTM,20241003,164335.8156451021
NOT,20240720,284355.3394235272
GOAT,20241113,96028.67198757117
PEOPLE,20241020,111359.85021048166
GMX,20230927,327719.4563402729
kBONK,20240220,150495.69692948903
OGN,20240329,160050.30014075953
PANDORA,20240210,64809.72948219589
SEI,20241009,190507.4846396436
APE,20230914,645791.04386355
MOODENG,20241117,77142.34857463154
OGN,20231105,193684.73483129064
SUI,20231120,819095.8073974273
ETH,20230503,43266.53917967643
SUSHI,20241003,125873.52381207413
XAI,20240209,392773.55376755435
LDO,20240321,391552.58730194444
MATIC,20230422,40273.755853748095
ZK,20241015,80300.63015218798
BTC,20231112,1897841.5278470248
TRB,20231228,402539.719004115
ARK,20231226,237321.66123879256
MEW,20241130,79285.47720870528
OP,20230613,275090.24171237764
YGG,20241005,136361.9484751859
STRK,20240715,80054.2706997561
KAS,20231117,182817.82757014185
RUNE,20241005,130468.16446521626
SHIA,20240219,9088.68669459258
SEI,20240921,150195.77072335992
KAS,20241003,105087.62964661438
kNEIRO,20241109,317644.8477061443
SEI,20240830,160460.31954125868
LDO,20230903,819740.2277238687
SHIA,20231101,17630.543523098724
PANDORA,20240717,0.0
FTM,20240730,187241.7490437792
JUP,20231230,58920.33124369237
kBONK,20240917,162635.10610142644
SHIA,20241206,0.0
MANTA,20241205,140833.71701582003
ARK,20241207,35983.71987288537
ACE,20240307,126870.61076565702
TAO,20241018,104669.8222813468
SUI,20240413,184551.06987086433
kBONK,20241115,132734.59326258587
FTM,20241126,232619.57816177284
KAS,20240218,113075.62638081647
OP,20241128,261867.95927843137
DYM,20241006,132555.75688577836
RNDR,20231223,388306.2781392158
LINK,20240306,376404.2113152207
FRIEND,20240922,0.0
LDO,20231112,837123.6588147951
kLUNC,20240917,192067.24615687813
GMT,20240802,147896.82491753052
ATOM,20240119,335043.94221680454
STG,20240216,94077.83830183877
BRETT,20241204,57585.708638556316
ETC,20241124,106616.88263823825
FTM,20241021,162174.51960987615
SUPER,20240714,96878.4100707118
PENDLE,20231226,165363.51447510335
LTC,20240315,379235.9214807417
ZRO,20240806,71301.8295528587
WLD,20240729,165552.61078883256
SUSHI,20241029,106360.32805888048
TIA,20240218,388062.3530114943
STRAX,20240830,0.0
SHIA,20240129,9802.529004480206
ZK,20241202,68491.09942990656
BLUR,20240411,258571.3980468115
GAS,20241120,101671.09475603836
kFLOKI,20240723,177392.0622080991
BSV,20240306,93892.91100842177
OMNI,20240926,123690.92653304934
FTT,20240803,24249.12861827106
FET,20240104,389303.84213948087
CANTO,20240311,28742.387449252823
REQ,20241206,16980.245749080477
RUNE,20240430,90946.21892633678
MKR,20230914,657826.644315113
ZK,20241009,87458.81936676006
MKR,20230830,550422.3423688896
SUSHI,20240102,417261.136354892
BADGER,20231217,253366.5297933758
IO,20241207,108467.93732437694
PIXEL,20241018,137329.19228322004
GMT,20240818,218174.48021562997
CYBER,20241130,61198.42353976291
ALT,20240501,125120.65254886466
REQ,20241015,19299.82649686602
kPEPE,20241105,830658.297371181
IO,20240912,262692.00225454435
LDO,20240202,348780.6181531104
YGG,20240216,99028.06930298208
ARK,20241208,35497.741054641134
W,20241013,107245.47559479611
ARK,20240108,165682.28297616672
BNB,20240120,591817.9186039843
LOOM,20240324,168926.00154792645
ALT,20240315,151232.2950853604
TURBO,20240919,132430.3305706879
XRP,20240421,310919.5738884832
DOT,20241009,224824.864262367
FXS,20230827,195024.48536780328
ADA,20240904,226900.07382311687
PEOPLE,20240717,120885.92799003772
SUPER,20240923,100873.50704135538
kSHIB,20241031,268413.35882083484
SNX,20241206,133267.02208090088
ZEN,20241106,47262.15499594545
FET,20241011,311280.29630474345
ZETA,20240426,102478.66324851697
UMA,20240927,212733.23659536068
UNI,20231118,884057.2000896778
CAKE,20241109,137699.12584974844
APE,20240131,856367.0013534462
ADA,20240328,319626.46982068964
DOGE,20230923,660381.9030186947
LDO,20231029,656336.2954383822
ILV,20231211,185288.07584237872
XRP,20230919,1146389.932547352
BRETT,20241119,47719.921635116065
GMX,20241126,48632.85417361616
RDNT,20240107,265214.9067459057
SNX,20230714,30597.44400381797
GMT,20241101,172997.66849384314
ALT,20240907,138676.17446097464
ARB,20241125,149844.49886425183
LDO,20241004,255823.13399842696
MATIC,20230517,36588.47076061718
XRP,20240429,339003.03807499766
RNDR,20230522,115426.27793765622
ARK,20240125,89284.13961746136
CYBER,20231023,313564.6156223273
DOGE,20241120,324002.00614144496
kSHIB,20240408,198797.94902761723
CRV,20240826,209433.83854974207
APT,20240418,119914.88455035919
UNIBOT,20241122,0.0
XRP,20240502,369954.20476219413
SAGA,20241001,75665.38136294491
MEME,20240221,102148.03889886697
TON,20240802,100619.53400637911
POPCAT,20241118,183055.27174278974
MEME,20240321,149685.16953049006
BNT,20241012,40173.61305144892
SUI,20240924,220275.8047310678
MERL,20240726,216848.23534420037
FTT,20240415,18296.355157585098
IO,20240919,243184.72830733692
IMX,20240801,173436.76831327198
OGN,20241006,65534.37295094277
UNI,20230922,659992.1109033603
CRV,20240328,418841.5243213193
INJ,20231113,823286.9340206924
DYM,20241015,130226.6182963444
BLUR,20240812,194237.4727742494
ETH,20231119,2513065.151411669
HPOS,20240803,9053.678557996005
CFX,20230921,652345.4303266249
FTT,20240111,269843.8641593512
PYTH,20240810,84886.61412313211
ARK,20240223,61108.11978710498
SUI,20231225,712280.7288069113
SOL,20240205,997570.4305193359
GAS,20240422,98289.36749206828
NFTI,20241001,0.0
FTT,20240425,25987.148084849374
MEME,20240405,147212.80227846856
ENS,20240921,146626.90723747652
FTT,20240422,25771.25558529566
MEME,20231224,398742.0540617263
AVAX,20241024,364511.439830344
YGG,20240427,105609.4636957795
BNT,20231221,164451.7189636875
FIL,20240221,257939.85448622805
ALT,20240415,76853.6469033505
ETH,20240120,1561444.8159887427
SEI,20241025,158833.3708311676
IMX,20241124,157061.67402512726
kPEPE,20231212,912602.4287181047
RSR,20231211,194738.70085346862
ETH,20241007,3361520.8160048453
OX,20240823,0.0
RNDR,20240313,148190.83056546847
DYDX,20230813,194832.39610566545
JTO,20240218,196904.5831151648
COMP,20230802,503219.733382285
OGN,20240423,148273.48989250595
BTC,20240131,1453473.9334220549
FTT,20240302,62802.92246386163
DOGE,20240314,176726.552750334
ARB,20240328,400621.3616496429
LDO,20240417,213067.5792621789
LOOM,20240105,162858.71660732658
BCH,20240207,668155.4441871393
BANANA,20241124,52799.141068941026
BSV,20231203,433346.68311596353
SUI,20240321,230394.33763385698
GAS,20240903,101110.70188962104
ARB,20230717,213856.89681850516
ORBS,20240924,89740.64733061643
ZEN,20240120,145592.4410314615
LDO,20241023,309122.70647471095
ADA,20240228,315376.9638044369
REQ,20240423,23772.907371441077
MAVIA,20240504,96956.28122917852
NEO,20241202,92513.20658563457
SUSHI,20241128,85642.65996384987
HPOS,20231011,46140.87439796995
ATOM,20240216,298514.74442859803
ARK,20240406,113048.89696819009
ATOM,20230522,116516.41320541047
RDNT,20231203,261312.3131028526
MNT,20240816,219728.19651067484
WIF,20240224,148529.19215826964
SHIA,20240225,8562.304317020718
POPCAT,20241124,238680.14725257244
CFX,20231116,807534.1247402612
ZEN,20231119,267386.5878478316
MKR,20241027,206679.20668254423
FXS,20240121,123650.14872908221
MAVIA,20241111,47997.71070504529
LINK,20231128,766711.5989107885
TRX,20241102,165944.97103440866
LDO,20231120,802048.2695306869
HPOS,20231111,35568.83385957297
CRV,20240831,188413.63613671207
IMX,20240320,233505.46223206917
ZEN,20240404,161829.91899514725
RDNT,20231009,188306.1343161711
XAI,20240227,244708.39409034917
MEW,20241023,118112.5598765616
ONDO,20240912,94376.2439105893
CRV,20230908,632990.1333205472
AI,20240921,100768.35239333776
LTC,20240302,334847.7765547663
LINK,20231017,645045.8966332818
DYM,20240312,184721.77389470933
DOT,20231005,630278.7623513117
kBONK,20231227,354782.0681636384
LDO,20241002,161428.4922225151
BOME,20240406,312091.6154108653
TIA,20241029,112490.20342635273
LINK,20240102,577392.9102331189
ETH,20240327,1707276.1382019224
LTC,20241018,288847.3996829445
SUSHI,20231128,833439.1401709904
ALT,20240803,117758.77439647316
YGG,20230806,280889.9211425707
TON,20231126,414956.53663868696
REZ,20240725,174662.51132101243
kSHIB,20231210,984379.7567496139
UNIBOT,20240326,14080.119885249554
MEW,20240909,214670.29020540768
NFTI,20240418,14121.289084927448
AVAX,20241013,353323.31387824926
IMX,20240101,416066.95124695793
USTC,20240730,144256.03670394773
ORBS,20231222,246898.32955803323
MANTA,20241114,113327.59064300486
ORDI,20240928,233649.3371695526
BCH,20230818,487493.29071568
APE,20230524,165775.29384146282
WIF,20241012,183020.78625951134
UMA,20241121,117126.33830501013
APT,20241203,266386.09941901563
TRB,20241113,53094.91636019661
BTC,20230421,42815.236305988336
INJ,20230514,40337.4284898889
STG,20231226,242680.0015384084
BCH,20230816,486311.6060979801
SUI,20230520,80378.1833863563
COMP,20231104,655581.6123222327
PEOPLE,20241106,91111.4938269457
RUNE,20240427,100868.55400490739
TIA,20231024,230221.09221987939
SNX,20230805,195839.32534983053
WIF,20240407,150162.63416014536
ADA,20240307,387716.3015885952
TNSR,20240424,95134.84409622641
YGG,20240326,166902.80677819904
MEME,20240725,120889.37173295183
ALT,20240217,88424.09834481045
SUI,20230831,595614.9737699205
BTC,20231222,2230702.4733494534
FIL,20241019,267611.31477383495
kBONK,20241012,159073.82353001658
RSR,20241025,145677.42787613103
OP,20230913,646948.2988954079
NTRN,20240822,119903.26595809904
CRV,20240904,262958.5364937613
ETC,20240211,466036.6531917914
PYTH,20231118,53319.004330389005
ALT,20240920,160923.5596967922
NEAR,20240823,93912.42393190946
DOGE,20230506,44819.30383685455
SUI,20240229,217086.148974034
IMX,20240919,178460.78311308485
kBONK,20240212,252275.36789129468
RLB,20241208,44334.03369258976
FET,20231229,405035.04135658866
XRP,20240208,959261.789235336
BANANA,20231025,46807.81508356198
UNIBOT,20230803,24230.267055473418
OMNI,20241016,140696.95796606105
ALT,20240207,186209.31758121343
ETC,20240128,489714.7434785845
CANTO,20240404,30261.98535124515
BSV,20240915,77302.75490220326
MKR,20241019,228503.06354734473
AR,20241024,138507.62120634838
PANDORA,20241017,0.0
POLYX,20241008,101528.49074225439
NEO,20240225,160080.08551659077
BIGTIME,20240124,191978.7192940032
ENS,20240828,109359.27050263807
MATIC,20240830,407525.7297826932
FET,20240105,384678.9195965064
RSR,20240129,176606.59333707654
NEAR,20241006,201208.00162945126
ALT,20240903,145168.4139600685
kPEPE,20230705,119233.8837918723
TRX,20240131,761977.5296632121
ETH,20240414,1003782.4158012101
TIA,20241126,134327.5876777257
OP,20240212,295856.4071035102
REQ,20241203,17306.859163009067
FTT,20240317,80460.77331379855
FTM,20240917,171920.07878800217
AVAX,20231008,647191.0013512415
TURBO,20240901,165627.3413896042
BSV,20241022,71696.86679485631
ORBS,20240805,70752.66013679671
SUPER,20241017,128560.7723993124
MERL,20240821,219851.09168380467
XAI,20240214,494493.87816168927
AVAX,20241101,347288.69381873624
OGN,20241127,45078.26708299057
GMX,20241029,74078.32821323004
LTC,20230525,295555.3739274572
TNSR,20240429,86612.80159435996
XRP,20241118,549297.5484051536
DYDX,20240104,642244.4216610444
STRK,20240812,82508.2342931428
OX,20230827,20532.897411162117
GMT,20240914,200963.28398886518
UNI,20240727,95141.85546461148
BADGER,20231125,266571.09428191604
LDO,20240303,325177.17757358856
IMX,20240123,319779.3702532942
TRX,20241002,165469.3641395092
OP,20230911,653551.1233797993
ZETA,20240222,78591.68456925786
RUNE,20230905,823326.5703048257
MKR,20240929,208839.03094391403
PENDLE,20240430,93433.61225667185
TRX,20241112,128479.76031446477
BTC,20230630,434322.4506668794
SEI,20231101,319140.7078613408
MEW,20241027,105720.58524434028
LTC,20241119,191955.44268947726
TURBO,20240817,168158.6787876568
PENDLE,20241010,113097.57502682082
CFX,20241022,189564.08613869146
ETH,20230417,36705.04137549866
CRV,20240718,142913.42276389856
BIGTIME,20240714,123983.75079401309
NFTI,20240724,0.0
BCH,20230713,175209.23710664918
OGN,20241203,42790.82194606023
JUP,20241004,117262.34545596303
LOOM,20241105,101084.24020213111
SNX,20231216,253591.2328142102
BLZ,20240301,88736.6507706387
BIGTIME,20231214,211624.44037963526
BADGER,20231227,169576.71783234805
FIL,20240205,706732.4892422737
WIF,20240917,192131.0831904495
MYRO,20241020,74107.47732612511
ENA,20241125,106243.11632537063
PIXEL,20240317,306619.04937712965
BLUR,20240829,194347.11122085588
UNI,20230910,648143.3272639259
DYDX,20240727,203836.64796999362
