dt,med_spread,med_buy_sz,med_sell_sz
20240712,0.02789789370900575,128057.96728999999,128712.95394
20240713,0.021051154304951858,131798.91221,128807.69490999998
20240714,0.027316806665300675,129249.27411000001,123998.70335
20240715,0.030361914015064606,127962.11499999999,112431.78295999998
20240716,0.028581227849544533,124654.19592,109684.24544999997
20240717,0.028517652426840456,128739.66266000002,110334.45449500001
20240718,0.023890581138386047,118065.93440000001,109490.04388000001
20240719,0.023060071486202816,122068.289905,107984.94972500001
20240720,0.02296870513924798,128258.33925500001,107222.80454999999
20240721,0.023193784065855816,125824.32265999999,109652.15534000001
20240722,0.023426061493392325,124601.72344000002,109396.27507000002
20240723,0.024396194193720966,117320.90418000001,103929.16786999999
20240724,0.025007814942168416,123395.552605,108052.475
20240725,0.020792902689215076,108568.70399000001,126439.50661999999
20240726,0.025707766985638703,109025.91597500001,120063.21182
20240727,0.022311468094615705,151919.74866999997,153527.51243
20240728,0.017284092873204315,172558.02345000004,168318.26512999999
20240729,0.01818843215715127,128815.1324,111594.50468000001
20240730,0.02387347060577305,119282.17709500002,109357.85549
20240731,0.02393060125636115,119767.67353,107961.82784
20240801,0.025728436354288675,108789.911845,117486.84010500001
20240802,0.02827054915539584,95208.502125,101101.00805500001
20240803,0.03529827038475375,104115.11830999999,90570.44161000002
20240804,0.02995357196347026,105224.9807,106712.97146
20240805,0.049455984174096024,105025.40214,99531.76495
20240806,0.03307972213033583,126931.17123,115844.75938
20240807,0.033795201081443516,107217.81748999999,116959.50441999998
20240808,0.032900148050685196,104844.1197,110493.43376000001
20240809,0.029033897074826065,100471.64367,96938.54737000001
20240810,0.028694404591123046,126916.27089500001,92994.80545
20240811,0.02908244874220145,108725.65910000002,88001.64831
20240812,0.03604123116844882,115891.49881999998,102744.64199999999
20240813,0.030170463116596657,118087.94153999999,105616.05583999999
20240814,0.029625240705088984,115415.41535000001,106177.60949000002
20240815,0.0294399057923167,128738.62608000003,112529.19362
20240816,0.023655574830461212,109539.85298,108670.55673000001
20240817,0.023419203747065964,116800.42922000002,109411.39586000002
20240818,0.029557378260536282,108215.89869000002,99448.884155
20240819,0.029596744358140192,112226.14121999999,96985.88843999998
20240820,0.02902968285072305,129517.98828999998,108700.99848
20240821,0.02843130286445117,128839.33198999998,112673.11596999997
20240822,0.027333606669399657,129487.97572,111669.29724000003
20240823,0.026164311878607016,124235.531745,107944.100285
20240824,0.030605374303749322,129986.242,105021.67711999998
20240825,0.025593448077287917,127923.92637999998,111399.66782999998
20240826,0.02600273028667832,130832.14899000003,122569.97195000002
20240827,0.027630033846781643,129471.00887000002,125628.27266
20240828,0.029682398337804727,128844.37408,122014.0913
20240829,0.029969281486463828,133300.05757499998,123371.46393999999
20240830,0.029342723004699423,130825.98616999999,125081.43706
20240831,0.029741988251918983,135040.93436999997,130563.96169999999
20240901,0.03092863218125963,126684.65377999996,131927.99258
20240902,0.03220093382707567,122930.59877999997,129824.16458999999
20240903,0.03029614481555587,137778.28896,137490.87198
20240904,0.030726686126913982,138599.117755,134420.91939999998
20240905,0.023173180905300406,139525.49633,131277.51302
20240906,0.02338269680437488,134023.50951,133771.02528
20240907,0.023349937733496695,146514.57316000003,139302.905185
20240908,0.015794045644801358,145894.71266,140357.622425
20240909,0.0215811812099842,144314.31131999998,142625.71642999997
20240910,0.01461881441415791,141850.04575999995,144541.03575000004
20240911,0.02933411557639598,144510.10788000003,140313.56846
20240912,0.02141480476836044,135935.4932,140263.94653
20240913,0.020741150442482592,133712.39549000002,139089.21721
20240914,0.014131279587381584,138780.58698000002,143171.86504499998
20240915,0.014581510644506857,138324.61719,142207.54673000003
20240916,0.022530980097634767,142481.94317,143883.42403
20240917,0.014853323431140986,142329.12713,138008.78797499998
20240918,0.020814542426972338,142749.68808,143197.5981
20240919,0.019984012789775463,137990.53861,124132.73268000002
20240920,0.01986754966887272,138725.05787000002,131420.43429
20240921,0.013565760021694295,133754.71214000002,128965.78205000001
20240922,0.02002536546292788,132858.55783,131152.80868999998
20240923,0.0200991558354513,133641.67015000002,125786.04349
20240924,0.02672189190995322,128131.32469000001,111489.05529999999
20240925,0.029213286227491864,139773.89114999998,117367.61661000001
20240926,0.03565909901344089,147110.789165,127897.97765999998
20240927,0.026588673225202974,133626.064675,125522.38630000003
20240928,0.021295852632707835,134145.57498,145832.30222
20240929,0.027665578487234832,139158.54468000002,138842.33078
20240930,0.027489141788983318,133245.09314,112038.018
20241001,0.02185792349727045,127325.18439000001,137480.52401000002
20241002,0.026587259385291162,132402.70016,121656.05906999999
20241003,0.028291744468966762,134089.69198,128093.01546999998
20241004,0.02469745616202612,159480.18567,147385.768325
20241005,0.01738324255418089,191547.86238999997,174858.498455
20241006,0.02196957214257722,187533.31167000002,162261.30773
20241007,0.026161573880290057,178627.62173,154793.90370999998
20241008,0.021860312602450804,212545.482965,196929.965905
20241009,0.016976967913540086,207554.09970999998,185248.13848000002
20241010,0.02283365681012839,197827.36685999995,189694.739145
20241011,0.017654328252802998,206994.04445499997,189791.77782000002
20241012,0.022620596052713715,205591.60209999996,178924.16580000002
20241013,0.023485204321294084,188100.71437,170837.47133
20241014,0.02257081593499688,184210.04851,155008.05118
20241015,0.022280398819152225,182233.96941000002,162700.48528
20241016,0.018048369630618843,184238.55808000002,187125.35937999995
20241017,0.01910706324437239,191552.06737,190664.976345
20241018,0.018998163510852706,190273.89847,177240.65834999998
20241019,0.018671811788140147,193337.79406000004,181297.02433000001
