coin,dt,avg_sell
BNT,20240413,69580.96598744184
RSR,20231226,160523.75073010006
APT,20240430,134214.2344940482
ADA,20240503,229062.4629860434
KAS,20241102,116506.76423420748
LOOM,20231204,297586.60052475246
CRV,20240906,255859.15264843297
AI,20241103,116764.96900147284
PEOPLE,20240228,334645.6973348963
W,20240331,25211.163328948132
MEW,20241128,80959.41634836777
STRAX,20231226,245841.7496688321
GAS,20240927,111540.81706661258
PIXEL,20240731,126452.50144876509
BNB,20240328,446713.845609454
STRK,20240927,95861.56215674276
CFX,20240204,814588.1460093474
ORBS,20231228,246377.19518749238
STX,20230718,65671.51794200066
NEIROETH,20241029,152996.74189776258
BTC,20231227,2396232.432292496
SUI,20240114,460624.67753739323
IO,20240823,207744.00165065468
kSHIB,20240928,213297.1812865636
APE,20231227,842197.1220312476
HPOS,20240916,10460.091209159424
ONDO,20240418,97160.9023414295
XRP,20231026,1144946.1531041511
DOT,20240313,357376.93612243206
CFX,20230830,538106.6245645098
GALA,20241210,205593.69617397277
FIL,20241012,250421.77770353708
UNI,20240109,825665.1664380766
SEI,20240320,287212.63503468997
APE,20240122,611097.4765371076
HPOS,20230813,46856.286832102494
ACE,20240923,109217.34062290328
AVAX,20240305,431745.94345386734
POLYX,20241123,55163.55315636509
MAV,20240723,119568.99867579728
ATOM,20241026,112693.39673219375
UMA,20241016,233429.6814195479
OP,20240316,302923.4567180475
kSHIB,20231126,882290.03740153
KAS,20240413,166450.715120099
FXS,20240101,168409.02366882877
kBONK,20240301,151718.68025040263
DYDX,20240907,189679.6822443503
ILV,20241124,63814.5567813751
AAVE,20240127,430129.40729778796
BCH,20230707,116187.39685122693
LTC,20230526,323488.423564175
CELO,20241030,157325.5445341448
KAS,20241002,107960.35573026084
MKR,20241128,142214.2076158084
ENS,20240901,114962.80035279144
APE,20241021,143449.5651316713
OX,20240901,0.0
ETC,20241202,77089.34751160588
UNI,20240215,523449.3578697239
MANTA,20240206,450625.2599015389
TNSR,20241202,75572.35154109502
ORBS,20240224,77282.08615134333
SOL,20240114,1067330.5945683187
FET,20231204,468063.3688431147
STG,20240418,88916.9659564303
ARK,20240330,180575.00201864383
XRP,20231105,1133361.6529323799
STX,20241013,193074.6775748829
ONDO,20241206,260440.61437512122
INJ,20240914,243284.71627175686
GMX,20231123,443702.3574060357
OP,20231127,885629.2671420226
BSV,20231208,290455.82360442803
FTT,20231212,270343.87530854344
kDOGS,20240924,169801.59161018903
SUI,20230609,335707.0822917
BADGER,20240805,52132.0129655534
FXS,20241129,76401.78745413099
CRV,20231121,814955.4609677062
UNI,20240723,98579.60468282831
NOT,20241111,97037.75872654218
GAS,20240910,98903.13003806659
MATIC,20241118,0.0
APE,20230823,516241.4098506638
ATOM,20240830,146675.51565376838
LINK,20240924,223191.6364011515
kSHIB,20240124,653717.0854476779
GMX,20230625,46339.598944052086
ARB,20230929,636251.4116399648
APE,20241003,83203.14018483167
DYDX,20241016,203367.57534834606
ILV,20241118,70195.16717803334
UNI,20231016,648486.7910691762
TRB,20240221,88542.21883576871
NEAR,20231226,390440.1173261931
SNX,20240815,201453.9214553371
LDO,20240730,178744.05411674094
KAS,20240405,162839.7029287361
BRETT,20240908,84359.91041194218
CAKE,20240822,166667.71224856022
STX,20230811,193339.15573070897
SNX,20230806,189573.59910343963
MEME,20240220,104566.04255195122
DOT,20240326,371339.7307027678
RUNE,20230821,432109.486560727
AAVE,20240811,108225.10107890776
AAVE,20240311,285746.8988472302
ZEN,20240902,70849.17616950731
LOOM,20231013,161381.76969380042
STG,20240312,103018.42058461728
USTC,20231207,461284.16044057696
JUP,20240407,204623.43284893304
ACE,20240906,115979.2616083521
ENS,20240320,276180.8318664866
RUNE,20240106,96020.82677042687
RLB,20240823,10864.053364431857
MATIC,20240123,396659.4894515473
ORDI,20240804,123903.77821870423
OP,20240909,295448.98934422014
SOL,20230911,2298580.668880634
BNT,20241004,46432.74042610477
DYDX,20230721,66735.8993374451
JUP,20231228,26126.54319588779
INJ,20230606,295530.5695697738
MNT,20240807,213576.08768781688
USTC,20240827,96321.99790186269
ARB,20231008,631738.4090280432
NOT,20240819,196747.5406454499
STX,20231015,321155.30039162375
REQ,20231226,265010.8448744059
kPEPE,20240315,293720.1300090771
XAI,20240924,241720.91287523074
SUI,20230511,44784.7446152422
RUNE,20241210,148500.08825309796
WIF,20240827,182196.9317494378
OGN,20240123,162620.74225455706
AR,20240319,156725.8536499007
OGN,20231223,248686.1491175308
REQ,20241118,23576.08876144426
SNX,20240208,340286.8155344087
ZETA,20241119,57751.524777846214
BLAST,20240930,158401.78825490572
SHIA,20241118,0.0
TIA,20231224,619197.9206244076
MEME,20231203,398172.5009175931
UNIBOT,20241006,0.0
PENDLE,20231105,195495.22192237218
LINK,20240728,201092.55941552986
kPEPE,20240922,616353.5091130239
USTC,20231225,414963.588433331
APE,20240212,273075.42173992033
CANTO,20241125,0.0
YGG,20240121,154607.65405066163
BLUR,20231103,218649.61378833157
BLAST,20240728,125189.72605709656
RDNT,20231127,270455.04600567074
CAKE,20240821,171892.15244828057
UNIBOT,20230827,51217.13205948294
ZRO,20240331,7268.012491377233
MEME,20241114,123048.89289836331
CYBER,20230901,144357.9644622743
FTM,20240417,85562.40515420861
AR,20240726,82196.91416369412
ACE,20240503,95312.48459354122
HMSTR,20241001,246292.86155943712
CELO,20241209,51267.00940364961
AAVE,20241109,228818.41749330732
TNSR,20240830,98073.80432837675
ARB,20230718,147947.25859688566
TRX,20231221,831051.4421739414
AR,20240804,89452.0957301308
MAVIA,20240419,98379.81808142332
ALT,20240810,111883.59814873496
BOME,20241025,195615.7545246281
ONDO,20240330,141139.05191376468
NEAR,20240326,103504.87276019971
BCH,20231219,827959.8629555579
CHILLGUY,20241126,63959.97551327203
TURBO,20240722,123075.46374808709
ARB,20230701,115430.32323342093
SUSHI,20240221,197137.94836119926
ATOM,20231105,635435.7332399077
RDNT,20240820,133219.14145815963
MAV,20240419,96786.52695193508
BIGTIME,20240322,153037.03729743836
ENS,20240216,225049.3410039683
kDOGS,20241023,243531.72779119972
BADGER,20240728,88683.8452405062
REZ,20241008,222263.12594693323
POLYX,20241002,102737.25229466692
FRIEND,20240910,0.0
FTM,20240206,834226.2011944656
JTO,20241027,175502.5522189847
TRB,20240417,82165.89167834623
FIL,20231130,884936.3125393324
ENA,20240802,80648.24293139906
ORBS,20240107,166000.85414611074
SUSHI,20241023,135185.1861694742
DYDX,20240314,231177.46687602386
BTC,20230824,1286346.2273257
RUNE,20240225,94981.4168595738
ETH,20240228,1463094.667475585
ACE,20241109,107244.72762985174
ATOM,20230527,386351.1889121744
LOOM,20231201,268077.2302230213
DOT,20240412,241907.0680924637
PURR,20241117,31933.24602209896
SOL,20241012,1902996.0022221892
UNI,20240309,197958.15008859843
WLD,20240920,237117.7692804185
STG,20241009,152128.81721516233
ARK,20231026,187535.16628081782
APT,20230828,472630.5304150189
MANTA,20240930,179556.39101056498
SAGA,20240716,143171.49912292016
AAVE,20241104,370175.44531893765
ALT,20241111,130169.62589303372
TURBO,20241026,148137.03170361803
TURBO,20241206,76271.4024980914
AAVE,20240717,149952.26990757958
BLZ,20231108,249529.2592152035
USTC,20240924,157282.12544501852
ALT,20241117,131395.08924766077
TIA,20241027,132844.53788059746
NEO,20241118,92842.51495885101
APT,20230806,488936.5321695959
POLYX,20231029,167171.79805133436
TRB,20240303,105359.16630626835
BNT,20240929,47664.87329925869
PEOPLE,20240130,619563.1763792994
AVAX,20240228,388808.4218329408
LOOM,20240115,181563.84601475214
TRB,20231224,406994.09128711553
ADA,20240818,191807.94331489247
BADGER,20240310,77603.69156272
KAS,20241123,95290.59379200748
STX,20230906,328260.30626166816
kFLOKI,20240908,116474.02585081692
REZ,20240730,208203.7034033532
CFX,20240321,183451.92193515596
SOL,20231228,2535805.4613821334
FXS,20240325,116282.02071459919
RDNT,20231106,248692.0273237324
ZEN,20240826,74388.69996443475
ARK,20240329,163220.98244535387
kLUNC,20241019,163099.61988944624
RNDR,20230602,374970.80455938965
ILV,20240412,128304.55679918198
XAI,20240131,555974.4527280004
LINK,20240113,805433.0226937664
PYTH,20240116,402606.3242213115
STRK,20240910,130380.08949752382
BANANA,20240828,73918.41100347757
CFX,20241123,110886.21935448657
BCH,20241111,330880.4638697122
ETHFI,20241020,114373.41825133118
COMP,20230910,682510.9123951842
BIGTIME,20241030,95836.1856631837
DYDX,20240720,187833.94545227554
OX,20231231,35570.491080474545
PANDORA,20240319,47810.01567903931
CRV,20240414,132161.10964389628
kBONK,20241107,229029.12837405695
FIL,20231203,880560.3428411165
TON,20231113,437558.04358173616
DOGE,20240318,221125.3856724721
SNX,20231223,324388.00771861273
NFTI,20240119,50819.55362793246
STX,20231126,426057.7319985816
BANANA,20241025,95557.99709769424
JUP,20241114,102206.67065343077
DOT,20240211,463561.11251773144
OX,20230905,38549.42437694145
TIA,20240827,129912.62746799686
GAS,20240729,106468.47599374312
SUPER,20241125,95103.25745455977
GAS,20241117,64257.2941308441
ILV,20240410,134571.6538771547
BLAST,20240827,183562.8882605389
TON,20240904,145008.6605731204
ORBS,20231027,187410.9216836067
BANANA,20231007,47036.97548185817
BADGER,20240221,83118.59516259482
ETH,20240831,3484575.938856324
ZRO,20241030,150841.26079699898
ARB,20240807,159466.15520157138
YGG,20241127,79869.8865675127
BSV,20240805,40660.15539071536
ENS,20240421,131354.79764133412
FIL,20240118,580575.1014950833
ZRO,20240307,7971.8963266203145
PEOPLE,20240822,169753.87041378228
CYBER,20231203,263808.7670393421
ONDO,20240121,190274.23925763697
USTC,20240728,169572.49324174903
DYDX,20230923,322227.419983299
DYDX,20240829,188102.78006889994
AI,20240901,83916.54907779742
NFTI,20240815,0.0
DOGE,20230916,653320.2219040855
ILV,20240424,95583.5401513688
FIL,20241021,255536.54888124947
LINK,20230524,165076.6837368978
BSV,20231230,142914.48562815934
GMX,20231224,402663.07197792525
NOT,20241121,107862.11326708524
TNSR,20240825,113951.23493917222
OP,20240728,274063.60884759575
TRX,20231027,641174.4519052453
APE,20230921,667574.6807275885
ORBS,20240212,137122.5646859214
MATIC,20240223,339536.90526713396
CFX,20230719,161425.1736943139
CYBER,20240227,66494.1420361057
COMP,20240916,162524.78372709817
DOGE,20241011,504156.4472677341
ZRO,20241031,157936.04402237723
LDO,20230703,79074.86445702382
BTC,20241022,2235457.7372570797
POLYX,20231224,168371.68442767314
JTO,20240301,214443.73582437506
APE,20231027,617105.6159781882
kDOGS,20240930,117072.07230973024
UNIBOT,20240418,12640.969311202776
MAVIA,20240501,86845.25755339894
BIGTIME,20240821,110777.41266157133
NTRN,20241101,109544.3991255893
XLM,20241208,142203.84893048718
STG,20240921,133303.38340413512
USTC,20231206,430110.43447795155
TON,20240902,138361.77672202568
NTRN,20241007,114259.81367560009
CFX,20230726,225419.37625585744
ORBS,20231017,98633.5009013568
ETH,20240904,4011005.9957225965
CATI,20241210,78835.91644505753
LINK,20241004,250143.59586020332
MERL,20240818,220534.8517026875
HBAR,20240925,136069.30100555305
MATIC,20241005,0.0
BTC,20230913,3274641.896585831
TIA,20231029,9426.9065680094
ILV,20231231,164841.53579661986
CFX,20240221,146889.8760199186
BADGER,20231208,289042.54306644725
MAV,20240207,161866.91132217526
SAGA,20241122,73889.77506075842
BLZ,20240407,125803.57380207615
ZEN,20240328,158194.25604842065
CRV,20240914,196666.23212448356
MAV,20240907,95547.36118203893
NEO,20241124,119086.83212049399
LOOM,20241204,44558.2635842999
BADGER,20231230,168095.22899935508
kSHIB,20240923,170225.24637628408
RENDER,20241103,177777.5508016772
RLB,20230821,39650.425370412675
YGG,20241202,78400.81209094694
NEAR,20240223,187308.0494637013
STRK,20241028,87054.05831467466
GALA,20240129,804844.0744029877
INJ,20231220,734959.0099562698
USTC,20231224,412385.6366136759
BNB,20230515,43392.824850878256
REZ,20241022,256638.5554569392
DOGE,20230419,37557.26420480872
SHIA,20240429,10408.802616771964
DOT,20241118,224393.9198321387
W,20240228,55845.22350165105
TON,20240328,216595.18392276744
FTT,20231219,229071.0498078311
STX,20241104,153176.8172317411
FRIEND,20241111,0.0
INJ,20240503,256936.81687246764
ACE,20241013,163245.86999925724
WIF,20240206,180868.11865906385
FET,20241014,312115.7154970094
CYBER,20230921,319768.60646886204
TRB,20240725,73720.21648125073
MANTA,20241027,210685.3677447193
AAVE,20240714,202456.3691831119
MINA,20240503,153943.4485544242
REQ,20240421,21927.913184620844
UMA,20240926,219898.7389300264
BLZ,20241008,89438.07522300901
ILV,20241208,68516.34594184373
UNI,20241120,87213.68291175323
HPOS,20241111,10812.220182750914
DOT,20240216,293691.5792283435
RNDR,20241026,0.0
KAS,20240205,249044.22577363742
MAV,20240922,91727.8181560241
SUSHI,20240827,124908.74066678896
DYDX,20240411,215554.43627660372
PEOPLE,20240809,111116.58360099312
REQ,20231012,126871.32750954549
CRV,20230822,424128.8853076974
ETH,20231122,4795092.607166419
SHIA,20241005,0.0
SUSHI,20241107,101019.74007712754
FTT,20240226,63213.831108880906
JUP,20240719,150584.04809962324
YGG,20240330,140360.6031172669
KAS,20231207,285760.84090196993
CATI,20241206,104035.56933647749
APE,20241008,90359.48681026902
ETH,20230814,1320134.748744852
ONDO,20241015,82429.959375796
OGN,20240412,98921.74278195018
kBONK,20240420,102713.30685425621
kBONK,20240221,169071.99134896375
UMA,20240903,197672.31637263292
APE,20230628,112485.36643368551
APE,20231002,609572.2551240753
LINK,20230914,659920.1306686291
KAS,20240805,85514.6816319005
NFTI,20240406,13762.674595791164
WLD,20240419,124639.20156074128
ARB,20230729,474162.3557916
APE,20241114,150648.17008122493
TRB,20241027,107775.03286420685
RLB,20240330,18430.21224619256
KAS,20240310,104009.81601674277
CRV,20231018,598411.403215
kPEPE,20240926,554169.594821145
CYBER,20231002,316509.0480511656
ILV,20231226,162630.74555269378
PYTH,20240112,393578.0566003582
MNT,20240503,496754.9756577482
IMX,20241026,181928.33055541196
TRX,20240730,139529.56075128244
PNUT,20241121,205782.53281504777
TIA,20231112,489444.4188594811
APT,20231223,724387.3142672884
ARK,20231007,180444.02397391695
ATOM,20231005,652015.4458186434
INJ,20240818,191180.982526849
HPOS,20240105,26142.60281528284
BANANA,20240823,46366.59126790417
APT,20240410,307775.0896260002
CRV,20230930,625438.6552658265
BCH,20240813,306140.1146419314
RNDR,20230712,66661.25805633665
CYBER,20241114,62906.45757885277
CFX,20230731,376178.87898063025
ARK,20231006,156255.17279167997
W,20240304,57267.77909137292
FTM,20241112,117577.39588673483
MYRO,20240804,61506.28998959006
WIF,20241123,164905.8713666964
LTC,20230603,316751.6326969664
APT,20231231,802783.7286470952
LDO,20241012,315320.9887786026
ATOM,20240921,136242.9603894448
NEIROETH,20241126,90321.73254912795
DYDX,20230722,68448.53522208134
HPOS,20240222,13628.755911607377
kBONK,20240310,111706.92373059507
TRB,20241019,114050.86304753428
RNDR,20240106,410879.8721977797
STX,20240210,403178.5748293741
TRX,20230824,478714.3685864419
UNIBOT,20241203,0.0
HBAR,20241020,151191.18093940095
ILV,20240502,72099.33892979105
LTC,20231229,810737.517401725
TURBO,20240823,148700.03455811544
DYDX,20241204,174193.5697958524
TRX,20240224,161115.751339932
MAVIA,20241018,102494.1169178631
APE,20231125,796387.7487198017
TRB,20240204,173308.6713171911
MKR,20240220,247653.83031739725
BNT,20240301,70608.4942049636
DOT,20240901,236964.84576496776
WLD,20231104,343020.02201158134
LINK,20231230,823559.5382785952
FIL,20240224,258395.9577476212
KAS,20241027,106947.3341312872
YGG,20240913,133373.15201618685
ENS,20240716,140182.85654209662
WLD,20240723,178742.2001905189
CYBER,20231108,413470.72812709794
PENDLE,20241026,147346.41968743555
BTC,20230613,228049.62102274765
MAV,20240116,129226.3103344837
NEO,20240313,174458.32956768607
YGG,20241006,139186.30745660848
UMA,20240411,235754.90508665377
CFX,20230831,585507.6832326541
BNB,20240126,540032.3692701495
LDO,20240114,687089.8432782646
GMT,20231202,869406.3587025718
DOGE,20231229,1203181.2839577997
TAO,20240226,183140.30434333734
MANTA,20240728,179930.22802427865
XAI,20240417,189900.43302683032
UNI,20240411,198187.2663408524
MANTA,20240301,265380.20166602737
KAS,20240929,140890.51919481187
YGG,20240823,116509.87267594114
kBONK,20241027,229518.38307030333
REQ,20240208,11626.320865506712
BIGTIME,20240328,159647.80391358718
JUP,20241115,98961.51107993176
LTC,20230705,110626.41704824947
kPEPE,20240116,643356.8381560929
SNX,20230909,189191.43154056816
AVAX,20230715,173920.50526164492
DOGE,20231205,868070.5853275196
kBONK,20240405,178487.58466079764
SUI,20241110,229183.30386868928
SUPER,20240319,127299.05022567637
CANTO,20240816,0.0
PEOPLE,20240814,133200.22311628505
ENA,20241017,149252.92554686972
SUPER,20240822,101060.6363918729
SNX,20240223,134235.59323843094
WLD,20240315,325426.80185168
RDNT,20241027,129650.58003091959
kSHIB,20230812,475868.2688429189
ATOM,20241006,89936.99607243424
TON,20241125,106556.82984887106
RNDR,20230809,202423.26445950658
ETC,20240219,229979.61504655995
BANANA,20240129,18727.59578294506
AAVE,20230902,766512.4117275171
STG,20231211,434818.6764297437
JTO,20240321,249046.74039212364
OGN,20240101,173805.64411780745
INJ,20240124,371871.688431851
GMT,20240328,260830.31721955893
STX,20241109,103700.86969842002
ACE,20231220,388218.3617334712
MAVIA,20240920,88477.61715201329
BIGTIME,20241201,116867.40368571643
ATOM,20240825,141965.8168613071
ETH,20240718,1217503.1655002001
RSR,20240817,146406.2671555741
BANANA,20240423,12942.503865511195
kSHIB,20240811,266868.61450135295
MERL,20240807,218740.88181201648
JUP,20231221,80310.59569599316
FXS,20240815,111892.79048020321
MKR,20240209,407106.7550515643
XRP,20231114,1509273.5111280226
HPOS,20231218,26964.525507223676
BIGTIME,20240804,75251.1856105099
POPCAT,20241009,150621.13116639166
HBAR,20240914,131499.90446979148
PENDLE,20240121,73306.02380353438
FRIEND,20240916,0.0
AI,20241129,55108.99648718327
FIL,20240102,737942.2535274543
WIF,20241004,171266.67826347458
MYRO,20240726,74321.88294913316
W,20240319,24861.17627924537
ZEN,20231210,290781.158933859
FET,20240715,156686.4081584524
OX,20231012,14322.447510378961
JUP,20231227,32803.17135652811
LISTA,20241204,84203.76155287077
APT,20230919,660165.2047061912
YGG,20231216,395480.6901318776
RNDR,20231114,412754.0999642188
