"","DISC_RATE","CHG","PRE_5","POST_5","PRE_10","POST_10","PRE_20","POST_20","PRE_50","POST_50","DATE_STAMP"
"2017-03-15",1.5,0.25,0.00731834373809937,0.00555432174635848,0.00776774130889213,0.00713027057828696,0.00747154559350999,0.00679387229908872,0.00877437347240253,0.00761275676716118,83
"2017-06-14",1.75,0.25,0.00572073120024394,0.00560624203137129,0.00496020431844937,0.00671465778658422,0.00846919144819996,0.00593232803771209,0.0070926045471928,0.00686173461449565,84
"2017-12-13",2,0.25,0.00906142848272498,0.00579448380314923,0.00905157942345359,0.00549869865832227,0.00749233047360742,0.00482247662645028,0.00880994318214797,0.00883667624863353,85
"2018-03-21",2.25,0.25,0.00633875880948071,0.0165903019945521,0.00937359883341213,0.0150582553990748,0.0100560935240161,0.0111804628002381,0.00995446968323985,0.00996692340649196,86
"2018-06-13",2.5,0.25,0.00362309358193832,0.00689497622826563,0.011060362132196,0.00644665549450202,0.00983140246719698,0.00579026240152361,0.00878891527966209,0.00686406406949934,87
"2018-09-26",2.75,0.25,0.0172759054644663,0.010255602068038,0.0140927590737642,0.015845209891503,0.0105133348124926,0.0136919117517083,0.00956712832813425,0.0114960735897797,88
"2018-12-19",3,0.25,0.0026880607829203,0.00905248776543966,0.0111542552317921,0.00846294475346428,0.00990247521293063,0.00731744505072313,0.0110463923330757,0.00713163925456496,89
"2019-07-31",2.75,-0.25,0.0101119078462591,0.0132090236377276,0.0101129329637632,0.0153024504098792,0.00993359105012993,0.0156689336418929,0.0100746590354073,0.0209840886196914,90
"2019-09-18",2.75,0,0.0138090079595192,0.0475699738520557,0.0122624224093804,0.0358967551782612,0.0152601813015302,0.0277894446058356,0.0131212609893574,0.0182978608226016,91
"2019-10-30",2.75,0,0.00939858038060193,0.00669028970187144,0.00779639955286501,0.00908582685403379,0.015541213863514,0.00756381565027508,0.0201901520512381,0.00883248712968194,92
"2020-03-03",2.75,0,0.0164480595568418,0.0230142842347419,0.0130740985643858,0.0443964638181037,0.0121810737239939,0.0585810992253278,0.0114894477576714,0.048787088457469,93
"2020-03-15",0.25,-2.5,0.0543572978845765,0.0375774429335126,0.0391858986411429,0.0735542933644043,0.0282351837796464,0.0625824210744066,0.0204590333274376,0.0478524101880081,94
"2020-03-19",0.25,0,0.0521160772065125,0.0980202048110184,0.0441995505384083,0.0716693591719893,0.0348660206235586,0.060855563360837,0.0252498535775765,0.0455055171571926,95
