"","DISC_RATE","CHG","PRE_5","POST_5","PRE_10","POST_10","PRE_20","POST_20","PRE_50","POST_50","DATE_STAMP"
"2023-03-22",5,0.25,0.0055230538582095,0.00598036222349669,0.00741285540009899,0.00694675523427415,0.0081233334374318,0.00566502124823263,0.00717090712097286,0.00522707938381791,112
"2023-05-03",5.25,0.25,0.00440709680812241,0.00839135885155853,0.00391283942991992,0.00649959825070647,0.00514298603112802,0.00552363514536656,0.00674581873586849,0.00503996455201266,113
"2023-06-14",5.25,0,0.00457900572947096,0.00464120034224308,0.00398459525228303,0.00522751594096508,0.00421052334540754,0.0052299895935817,0.00506018021941252,0.00534728447495465,114
"2023-07-26",5.5,0.25,0.00759989657414568,0.00588384152888026,0.00607758124556514,0.00576216283490907,0.00577486991857451,0.00464910954344401,0.00504187829444192,0.00517113206097752,115
"2023-09-20",5.5,0,0.00660245782823832,0.00405245143613423,0.00568013008490206,0.00544393005185804,0.00506373426765869,0.00547883523721417,0.00518021836608846,0.00667328918995456,116
"2023-11-01",5.5,0,0.00923540915104192,0.00403180479836319,0.00736903625274532,0.00523269628473609,0.00688807403839801,0.00451491276181095,0.0059237427545157,0.00605570805617307,117
"2023-12-13",5.5,0,0.00295750664942613,0.0111663347659529,0.00688075737531419,0.00785241945007631,0.00581784577172971,0.00676700551214456,0.00644016962214916,0.00779706869114385,118
"2024-01-31",5.5,0,0.011536130349223,0.00508853129337973,0.0124276417181488,0.0059933389100821,0.00980180015166056,0.00581682529221158,0.00797617778575786,0.00634108600807294,119
"2024-03-20",5.5,0,0.00682568983434128,0.00524248791751405,0.0070839587063653,0.00428563444315987,0.00718709001583367,0.00618688116377668,0.00791342063748442,0.0123807354235214,120
"2024-05-01",5.5,0,0.00675656483530688,0.00404457457655932,0.00652744614207448,0.00650798429212998,0.00626381612706459,0.00670997344996722,0.00644918587884567,0.0121973508225727,121
"2024-06-12",5.5,0,0.00888997742956822,0.00227597060005894,0.0261088387206858,0.00350365006826205,0.018544555506645,0.00353762969640813,0.0126124509106759,0.00705847500799247,122
"2024-07-31",5.5,0,0.00753137641303239,0.0150231434578549,0.00735444190997825,0.0114142775655897,0.00565970802126496,0.00933265403953119,0.0121650014772362,0.0082210405854932,123
"2024-09-18",5,-0.5,0.00859850523491822,NA,0.00782946635791591,NA,0.00575365131516783,NA,0.00758741540739586,NA,124
