"date","NIFTY500_MOM50_TR","Q1_LIQC"
2024-12-31,-0.0336799147063545,-0.0022905472303606
2025-01-31,-0.130291090688411,-0.0552921829795265
2025-02-28,-0.0972122041136337,-0.0678001724472796
2025-03-28,0.0632601014571108,0.0557876783713724
2025-04-30,0.042978453338042,-0.0103552025370393
2025-05-30,0.0543387252726895,0.114792892762333
2025-06-30,0.0549602835644296,0.0131706605169255
2025-07-31,-0.0604184820718485,-0.0308858319980789
2025-08-29,-0.0332370723239418,-0.0156315014009797
2025-09-30,0.00756170228345243,-0.0133952200434752
2025-10-31,0.0574934455246083,0.0029920992401189
2025-11-28,0.0244148348833417,-0.0196928326009782
2025-12-31,-0.0378053191582587,-0.0734537101579965
2026-01-30,-0.036470206014149,-0.0394945003623111
2026-02-27,0.0318063901889376,-0.0339270993232861
2026-03-30,-0.121571358375527,-0.1415235666186
2026-04-30,0.125782851253452,0.251118969910473
2026-05-29,0.0254307942201939,0.00511304403398793
2026-06-30,0.0169273098677871,0.0355274860215957
2026-07-31,-0.00962105457271201,0.021161598339881
