"ticker","st","ed","min_daily_return_val","min_daily_return_date","ret_1","ret_5","ret_10","ret_20","ret_50","ret_100","ret_200"
"RAMKY",2016-01-01,2025-03-11,-0.199979840741861,2024-02-02,0.00422073831422431,-0.105329469572886,-0.228171853345093,-0.249023560539247,-0.242849943303515,-0.227604888496913,-0.299042459367519
"RANASUG",2016-01-01,2025-03-11,-0.195238095238095,2016-11-15,0.0414201183431955,0.0650887573964496,0.0946745562130176,0.0473372781065087,0.325443786982248,0.177514792899408,-0.047337278106509
"RECLTD",2016-01-01,2025-03-11,-0.251943289981812,2024-06-04,0.0161425161739663,0.129145847605041,0.140202584861145,0.255436019483096,0.301981132183363,0.176197594004568,NA
"RELIGARE",2016-01-01,2025-03-11,-0.2,2017-07-11,0.00634765625,0.064453125,-0.02783203125,-0.0239257812499998,-0.60009765625,-0.4345703125,-0.447265625
"RELINFRA",2016-01-01,2025-03-11,-0.321012101210121,2019-02-06,-0.282890473104342,-0.26701231367466,-0.224886584575502,-0.136098509397278,-0.235255994815295,-0.66850291639663,-0.845106934543098
"REPRO",2016-01-01,2025-03-11,-0.197012619108936,2020-03-23,-0.0128287363694676,0.0891597177677999,0.239737010904426,0.231719050673508,0.203495830660679,0.205740859525336,0.252084669660038
"RGL",2016-01-01,2025-03-11,-0.200001657272006,2020-03-23,0.01637077394763,-0.0104149403380843,0.0384436112031818,0.0508446925754058,0.202381815545244,0.299355734173019,0.532738958402386
"RHIM",2016-01-01,2025-03-11,-0.199732519603134,2020-03-23,-0.00459902146641855,-0.0229951073320925,0.083611505758493,0.234532821467282,0.270068359164143,0.575667937695134,1.00913758631262
"RPOWER",2016-01-01,2025-03-11,-0.348484848484849,2019-02-04,-0.302325581395349,-0.357558139534884,-0.340116279069767,-0.258720930232558,-0.523255813953488,-0.747093023255814,-0.805232558139535
"RPPINFRA",2016-01-01,2025-03-11,-0.199686151431934,2019-06-25,0.17156862745098,0.139705882352941,0.0598039215686275,0.0245098039215688,-0.182843137254902,-0.212745098039216,-0.537254901960784
"RUSHIL",2016-01-01,2025-03-11,-0.199979298209295,2019-06-25,-0.0999107939339875,-0.25126829235075,-0.331427773729835,-0.515005005073169,-0.595038508420099,-0.589236709317608,-0.699729657952619
"SAIL",2016-01-01,2025-03-11,-0.200180048210756,2024-06-04,0.093949727246148,0.134911281147793,0.127019522237657,0.139571047038488,-0.0358511116934987,-0.131444481979766,NA
"SAKSOFT",2016-01-01,2025-03-11,-0.199792149069229,2020-03-23,0.0520517669575522,0.0710200733669031,0.148214814646039,0.275251201895692,0.616680717264008,1.34980291189136,2.43841281414477
"SAMPANN",2016-01-01,2025-03-11,-0.22972972972973,2019-07-17,-0.0350877192982456,0.245614035087719,0.192982456140351,-0.0350877192982455,-0.192982456140351,-0.0350877192982452,0.192982456140352
"SANDESH",2016-01-01,2025-03-11,-0.199978428740917,2025-02-14,-0.0750969385887456,0.0556775255147366,-0.0650771982047054,NA,NA,NA,NA
"SARDAEN",2016-01-01,2025-03-11,-0.199973896271517,2022-05-23,0.0181390824113741,0.0678070562359894,0.0546528982048229,-0.143052223880507,0.129305917256298,-0.0231783877848196,0.424183831926478
"SAREGAMA",2016-01-01,2025-03-11,-0.199980419671703,2019-08-14,-0.115806648990414,-0.169624039703583,-0.175076483785437,-0.171853966959005,-0.0642327826500783,0.0673193283023994,0.0512067441702355
"SARLAPOLY",2016-01-01,2025-03-11,-0.9,2023-05-19,-0.00390117035110549,-0.0143042912873861,0.0299089726918078,0.0689206762028611,0.273081924577374,0.33289986996099,0.511053315994801
"SELAN",2016-01-01,2025-03-11,-0.190799790904339,2022-06-20,0.0642764857881135,0.0658914728682169,0.116925064599483,0.0671834625323,0.593346253229975,0.932816537467701,0.718023255813954
"SEPC",2016-01-01,2025-03-11,-0.19878402594078,2018-05-25,-0.116455170430643,-0.0430376646129432,-0.0025294346314213,-0.16708646406339,-0.182279047228538,-0.430376646129432,-0.551896010948458
"SGL",2016-01-01,2025-03-11,-0.192307692307692,2016-05-31,-0.0476190476190476,0.587301587301587,0.444444444444444,0.714285714285715,1.6031746031746,4.93650793650794,3.12698412698413
"SHAH",2016-01-01,2025-03-11,-0.19999824223728,2016-11-09,0.00909640208733875,-0.168184564680033,-0.140906344410876,0.209096402087339,0.0863608898654222,0.00909640208733897,-0.39545179895633
"SHARDAMOTR",2016-01-01,2025-03-11,-0.195716034271726,2020-03-18,-0.0320231688364392,0.0689946182260901,0.0462454402493973,0.280968258140683,0.157860756399792,0.649045622870004,2.73520934500998
"SHEMAROO",2016-01-01,2025-03-11,-0.199861447869761,2020-02-12,-0.153246753246753,-0.383982683982684,-0.445454545454545,-0.625108225108225,-0.0476190476190473,-0.466666666666667,-0.429437229437229
"SHRIRAMFIN",2016-01-01,2025-03-11,-0.221808679889308,2020-03-23,0.0726640811825494,0.34807389693583,0.317215359262518,0.478149355074529,0.370643190801295,0.569430160952583,1.88689333019441
"SHYAMCENT",2016-01-01,2025-03-11,-0.196982268522787,2019-08-01,-0.0565994412766447,-0.0188664804255482,0.0377329608510963,0.0377329608510963,0.000000000000000444089209850063,0.132065362978838,0.358501396808387
"SICALLOG",2016-01-01,2025-03-11,-0.199723565998618,2019-07-31,-0.0993091537132988,-0.317789291882556,-0.414507772020725,-0.487046632124352,-0.659758203799655,-0.709844559585492,-0.848877374784111
"SIGIND",2016-01-01,2025-03-11,-0.19983412094585,2016-02-12,-0.117098629771788,-0.102590867195982,-0.375129680075011,-0.244559589034073,-0.25077716901532,-0.627979223844956,-0.489527500834532
"SJVN",2016-01-01,2025-03-11,-0.199929121804544,2024-02-12,-0.0382388694102745,0.123166440321006,0.0803419021985818,0.00852928900672412,0.230701787232643,0.345961807708781,0.0574592235323979
"SKFINDIA",2016-01-01,2025-03-11,-0.198673242765647,2020-03-23,0.0542559604456982,0.126115406690885,0.136444035451345,0.154127326004221,0.194960307279862,0.342859706399664,0.593132372640404
"SNOWMAN",2016-01-01,2025-03-11,-0.200000579048854,2020-03-12,0.00513906230208283,0.279112606988401,-0.0273962687512438,0.0616470332772381,-0.11301232289235,0.00685087671679097,1.21575737835441
"SOMANYCERA",2016-01-01,2025-03-11,-0.199928959253057,2019-09-09,-0.103192472523988,-0.104723699589559,-0.11478087144035,-0.182116355135953,-0.141015593146626,-0.0686492583968324,-0.43979061149417
"SOTL",2016-01-01,2025-03-11,-0.198334754815447,2020-03-23,0.0211778709419177,0.199696631343881,0.350780542271473,0.409984831567194,0.373069711589104,0.406150588830135,0.434491330819306
"SPMLINFRA",2016-01-01,2025-03-11,-0.2,2018-07-18,-0.0612244897959185,-0.0459183673469389,-0.0503826530612245,-0.110331632653061,-0.387755102040816,-0.47640306122449,-0.674107142857143
"SREEL",2016-01-01,2025-03-11,-0.193939393939394,2020-03-23,-0.0461152882205513,0.239097744360902,0.236591478696742,0.207518796992481,0.324310776942356,0.394486215538847,0.46766917293233
"SSWL",2016-01-01,2025-03-11,-0.192825833433868,2020-03-24,-0.0945726961884585,-0.0838481466719808,0.072093096431793,0.0304928572926937,-0.0538744729500115,0.12209466971534,0.6815254557278
"STAR",2016-01-01,2025-03-11,-0.230593749208695,2018-05-18,-0.118975457534624,0.0755721239719116,-0.00387449624069169,0.0134365734493784,-0.0709197365940935,0.113958059700153,0.151703731184758
"STARPAPER",2016-01-01,2025-03-11,-0.199906681114907,2018-08-13,-0.0122592094152418,0.113543645767363,0.0624637164872281,0.185347398142284,-0.02918843677433,-0.117921416508339,-0.342673369221026
"STCINDIA",2016-01-01,2025-03-11,-0.198806415516598,2019-09-17,-0.134078212290503,-0.172253258845438,-0.387337057728119,-0.5512104283054,-0.551675977653631,-0.483240223463687,-0.545623836126629
"STLTECH",2016-01-01,2025-03-11,-0.199692743598759,2019-08-22,0.129079431427299,0.0993288817917473,0.182342528293655,0.69289841977911,0.313340578793382,0.242802937100972,0.0556628649585036
"STYRENIX",2016-01-01,2025-03-11,-0.2,2020-07-24,-0.199956697899304,-0.237863443887876,-0.249928192496334,-0.230796932731601,-0.243074927866099,0.150343152828127,0.835522736866841
"SUNTECK",2016-01-01,2025-03-11,-0.199868078303353,2020-03-23,-0.0120777874342946,0.167169209187167,0.110896556349501,0.0315665633636719,-0.0376082515712023,0.266264632650267,1.10771363180354
"SUVEN",2016-01-01,2025-03-11,-0.213808784976727,2020-01-21,0.04702375686472,0.266463418783643,0.689656815042158,1.91223366247695,0.275868170156588,1.11285701647533,1.86207272009636
"SUZLON",2016-01-01,2025-03-11,-0.242118537200504,2019-02-05,0.0694599909242173,-0.0416578429889575,-0.0138859476629859,1.19446377250038,0.888912418696112,0.402783240054454,-0.374981092119196
"SYMPHONY",2016-01-01,2025-03-11,-0.193481372203629,2020-03-23,-0.0387652082989228,0.0498882711305435,0.146241965008457,0.192904636645705,0.177438003104111,0.106555351860624,0.402066267436735
"TAJGVK",2016-01-01,2025-03-11,-0.197507269155206,2019-08-13,-0.0395976387915062,-0.0345485383461355,-0.0135883083359118,0.0512430814789284,0.294254053185947,0.402560978953595,0.18284089262142
"TANLA",2016-01-01,2025-03-11,-0.199999886415653,2022-07-26,-0.199014655928215,0.0778812262848341,0.0350393463221752,-0.0332440039896493,0.109527950619212,0.0079828487660123,0.0211948361723502
"TARIL",2016-01-01,2025-03-11,-0.1998068683611,2023-07-20,-0.0525125657578704,0.0349966608475587,0.0326651123009687,0.240477557380699,0.927159611486684,1.20171995641528,6.35023608393576
"TFCILTD",2016-01-01,2025-03-11,-0.199360914695917,2019-07-02,0.0364675514354247,-0.0837610110097421,-0.255840843049055,-0.321368078341084,-0.0159808610013735,-0.0686118394028049,-0.606155769338045
"TFL",2016-01-01,2025-03-11,-0.203488372093023,2016-03-31,-0.0145985401459854,0.138686131386861,0.0656934306569346,0.306569343065693,0.131386861313869,0.350364963503651,0.569343065693432
"TGBHOTELS",2016-01-01,2025-03-11,-0.198412698412698,2018-09-25,-0.00660066006600657,-0.244224422442244,-0.207920792079208,-0.257425742574258,-0.0396039603960394,-0.155115511551154,-0.693069306930693
"THEJO",2016-01-01,2025-03-11,-0.25,2017-01-06,0.10606524267091,0.206061162453842,0.136360854397454,0.181814472529938,-0.0212069282085808,1.15151886080339,1.53045882040925
"THOMASCOOK",2016-01-01,2025-03-11,-0.199876232305087,2019-08-22,0.00735831220727889,0.0364048468182014,0.146785975164353,0.182028530915653,0.0220749366218365,0.271432561337171,-0.37815064667211
"THOMASCOTT",2016-01-01,2025-03-11,-0.488888888888889,2019-08-19,0.858695652173913,0.0978260869565217,0.206521739130435,0.521739130434782,-0.119565217391304,-0.0869565217391306,-0.0326086956521742
"TI",2016-01-01,2025-03-11,-0.199890844589985,2025-02-10,-0.0465552523874487,-0.112210095497954,-0.178888130968622,-0.159515688949523,NA,NA,NA
"TICL",2016-01-01,2025-03-11,-0.371428571428571,2019-11-21,0,0.0909090909090908,0.272727272727273,0.409090909090909,0.818181818181819,229,297.181818181818
"TIIL",2016-01-01,2025-03-11,-0.1998670507423,2020-03-23,-0.129880919412905,-0.0678482414843533,-0.0221545278316256,0.170589864303517,0.339518139019662,0.348379950152313,0.939351980060926
"TIL",2016-01-01,2025-03-11,-0.715925394548063,2024-03-22,-0.00789141414141414,0.0732323232323231,0.184343434343434,0.442234848484849,0.634154040404041,1.48895202020202,0.782828282828284
"TIMESGTY",2016-01-01,2025-03-11,-0.2,2020-04-15,0.049342105263158,0.207236842105263,0.141447368421053,0.217105263157895,0.631578947368421,0.595394736842106,0.559210526315789
"TIRUMALCHM",2016-01-01,2025-03-11,-0.199604803385476,2019-01-24,-0.0666670172182157,-0.0345678882511772,-0.107408118248048,-0.0592594247974907,0.115432243205654,-0.0771612160282683,-0.201720507002705
"TITAGARH",2016-01-01,2025-03-11,-0.197856056601554,2024-06-04,-0.0644001235217402,0.12763147063162,0.241271471617788,0.486552385377801,0.19274155165202,-0.0440019038059815,NA
"TNTELE",2016-01-01,2025-03-11,-0.611111111111111,2018-08-31,0,-0.0476190476190477,-0.000000000000000111022302462516,0.428571428571429,1.38095238095238,0.428571428571429,0.571428571428573
"TRANSWORLD",2016-01-01,2025-03-11,-0.199920260231811,2021-11-11,-0.0780755674494842,-0.133677401281366,-0.177958865383864,-0.129848388326292,-0.133177730579173,0.186782228423586,0.251706422586731
"TREEHOUSE",2016-01-01,2025-03-11,-0.199664429530201,2016-12-16,-0.19916142557652,-0.226415094339623,-0.234800838574423,0.0356394129979036,-0.174004192872117,-0.280922431865828,-0.431865828092242
"TRENT",2016-01-01,2025-03-11,-0.200000199141897,2020-03-23,0.000495365593498942,0.121598562195141,0.144483705832494,0.2017569298286,0.375433600473957,0.460790817564817,0.696593552530532
"TRITURBINE",2016-01-01,2025-03-11,-0.195714133300818,2020-03-18,-0.0578548417661551,-0.0229581201440213,0.0422399090392267,0.176302823574,0.208442296759522,0.193755921925336,0.544532878529467
"TRIVENI",2016-01-01,2025-03-11,-0.199414707252364,2020-03-12,-0.0810133947205323,-0.0785975386094282,-0.238208471939389,-0.0616738973703851,-0.0169362897003581,0.742439382249148,0.735179165454521
"TTML",2016-01-01,2025-03-11,-0.2,2017-10-10,0,0.375,0.725000000000001,1.2625,0.75,0.450000000000001,0.350000000000002
"TVSHLTD",2016-01-01,2025-03-11,-0.199991690241595,2023-03-24,-0.0275341808101044,-0.0109124615313485,-0.0164530874041964,0.0347614421081237,0.148583048902294,0.437120419942454,1.49979795843011
"UFO",2016-01-01,2025-03-11,-0.193343122858541,2020-03-12,-0.163228155339806,-0.170509708737864,-0.14623786407767,-0.108009708737864,-0.199029126213592,-0.132888349514563,0.0958737864077677
"UNIENTER",2016-01-01,2025-03-11,-0.19975996319066,2020-03-23,-0.016639592115244,0.157338358000617,0.284417874053113,0.388806722339796,0.759456754032608,0.906206595568548,1.13616132507127
"UNIVCABLES",2016-01-01,2025-03-11,-0.199574394981407,2020-03-23,-0.0220028247805256,0.0326649865684454,0.140664377302057,0.371998670691517,0.502000886205655,0.986284582790995,1.03842532332659
"UNOMINDA",2016-01-01,2025-03-11,-0.196926138876603,2020-03-23,0.0740313445094882,0.0593181311037996,0.057917550931267,0.185664705854425,0.360813191091361,0.346061995850486,0.922037535548627
"USHAMART",2016-01-01,2025-03-11,-0.19745620665856,2020-03-23,-0.0991850608133011,0.186535075146402,0.26192718784553,0.146852860477497,0.20238338998321,1.00794463327737,1.67066628445063
"VADILALIND",2016-01-01,2025-03-11,-0.196988119760052,2018-08-20,-0.0130671562087332,-0.0484511862637043,-0.0888418189945506,-0.0827987497568781,-0.230278984382198,-0.131278940023135,-0.127791635245664
"VAIBHAVGBL",2016-01-01,2025-03-11,-0.199999853885122,2020-03-23,0.0356666353128547,0.231898881216845,0.438396608674291,0.584135214683812,0.989704382258369,1.99113265493425,3.58704563988716
"VAKRANGEE",2016-01-01,2025-03-11,-0.200000127445642,2018-02-01,-0.0998970876276547,-0.341672262327779,-0.160212340404178,-0.443796861172643,-0.568882787427804,-0.781699918036508,-0.903732325875372
"VASCONEQ",2016-01-01,2025-03-11,-0.2,2017-06-12,-0.101321507917541,-0.110133035927667,-0.187223948237252,-0.153084256087522,-0.297356984164919,-0.242290466201085,-0.213656319427848
"VASWANI",2016-01-01,2025-03-11,-0.197802197802198,2019-07-31,-0.00684931506849318,-0.0684931506849314,-0.054794520547945,-0.0616438356164384,-0.253424657534246,-0.287671232876711,-0.589041095890411
"VEDL",2016-01-01,2025-03-11,-0.204351656095842,2020-10-12,0.0278558933593143,-0.00205929895263623,0.0711786718628906,0.123192577666571,0.710358495161755,1.55559000022143,2.5355395141826
"VIKASECO",2016-01-01,2025-03-11,-0.199493675007733,2016-02-12,0.0189243331740205,-0.179806587416996,-0.160882254242976,-0.0536308077161652,0.192426199168184,-0.132490670029184,0.0954656850283209
"VIMTALABS",2016-01-01,2025-03-11,-0.196807241273922,2019-11-11,-0.0107013474419453,-0.0799812348510517,0.0224139279105526,-0.0550183742083455,0.015283171310172,-0.316354348562642,0.0784487476869347
"VINDHYATEL",2016-01-01,2025-03-11,-0.199983727512922,2020-03-23,-0.0303989568691515,-0.148094819566411,-0.117489249136345,0.14675986044485,0.297422897278802,0.869001649696876,0.760285447875036
"VISAKAIND",2016-01-01,2025-03-11,-0.199855094720014,2020-03-23,-0.100002952697781,0.11040629121474,0.208140587783705,0.353841459813783,0.996378024054644,1.92397787445129,2.5583649928151
"VIVIDHA",2016-01-01,2025-03-11,-0.25,2019-09-12,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333334,0.333333333333333,1.33333333333333,1.33333333333334
"VLSFINANCE",2016-01-01,2025-03-11,-0.198250549585697,2020-03-23,0.00363545721243264,0.198182271393784,0.276363775813472,0.392725250704657,0.559998466051809,1.02363430675129,1.95316472686135
"VMART",2016-01-01,2025-03-11,-0.19954662281704,2020-03-23,-0.00842242969474849,0.0557578531228915,0.167935390023906,0.260987897217957,0.310456335731718,0.308654052029676,0.805435767109189
"VRLLOG",2016-01-01,2025-03-11,-0.199924502373086,2016-05-24,-0.122477685947492,-0.120570985281826,-0.103414213490393,-0.03129357005402,0.0403499564409902,0.0405089954214439,-0.0447836097960946
"WEIZMANIND",2016-01-01,2025-03-11,-0.190910849645615,2016-01-18,0.00281497261107733,-0.036507694983045,0.0308994870011301,0.0730371272063299,0.13542300669507,0.377488914007478,0.665670376489001
"WELCORP",2016-01-01,2025-03-11,-0.199421486145651,2020-03-09,-0.0417841658147978,-0.333466988614333,-0.477700130424054,-0.452390813916599,-0.551627656949487,-0.192846945609644,0.0554742853114321
"WELENT",2016-01-01,2025-03-11,-0.2,2020-03-12,0.0152103559870551,-0.277022653721683,-0.373310489244241,-0.168913002094041,-0.0295545402627068,0.0890443556063205,0.543974871501999
"WELSPUNLIV",2016-01-01,2025-03-11,-0.199758384435198,2016-08-23,-0.0998480660750942,-0.294250755628829,-0.109681746916873,-0.167927394979715,0.00529505891480353,0.15582440317445,0.193646252565906
"WHIRLPOOL",2016-01-01,2025-03-11,-0.199974618484089,2025-01-30,-0.0959708121827412,-0.104179885786802,-0.206971763959391,-0.238578680203045,NA,NA,NA
"WINDMACHIN",2016-01-01,2025-03-11,-0.199722839943947,2018-09-28,0.0310882637538226,-0.00345554428700789,0.143348852902793,0.104490462348723,0.128669576666737,0.0967183964102674,-0.599310054625524
"WOCKPHARMA",2016-01-01,2025-03-11,-0.19445456702656,2020-03-12,0.0887060079797797,-0.119728256152505,-0.153417444524225,0.239940454116266,0.0472606000352436,0.499272772223843,1.63717777760243
"WSTCSTPAPR",2016-01-01,2025-03-11,-0.190019358201176,2020-03-23,-0.0432536527298382,0.0786342306401873,0.243771170666017,0.185667602733745,0.376583922013815,0.671468032007058,0.642200232561346
"XCHANGING",2016-01-01,2025-03-11,-0.200000758124249,2016-08-23,0.185025136580951,0.299505165516054,-0.318687306618905,-0.249999605143246,-0.154084161347946,-0.329207869968932,-0.251855431886419
"YESBANK",2016-01-01,2025-03-11,-0.561141304347826,2020-03-06,0.315789473684211,1.29411764705882,1.46130030959752,0.53250773993808,0.696594427244582,-0.241486068111456,0.102167182662538
"ZEEL",2016-01-01,2025-03-11,-0.326058876703079,2024-01-23,0.0666877826006858,0.109971137965695,0.169284719281972,0.0554668183566418,-0.0400771808935271,-0.0309072633426307,-0.253142341864818
"ZENITHEXPO",2016-01-01,2025-03-11,-0.261290322580645,2017-03-23,0,0.0494905385735078,0.0494905385735078,0.475982532751092,0.659388646288209,0.576419213973798,0.665211062590974
"ZENSARTECH",2016-01-01,2025-03-11,-0.199772445429043,2020-03-23,-0.0419622505247162,0.182082164162824,0.278095825591105,0.283790594979275,0.609535917670336,1.6002903805791,2.3876355046679
"ZENTEC",2016-01-01,2025-03-11,-0.2,2025-02-17,-0.1,0.0127777777777778,-0.00333333333333319,NA,NA,NA,NA
